	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1149100.1	0.0227	0.03805353646434032	0.011903316453167643	0.3839339830330364	3120739.2935362095
PF3D7_1463200	0.01396	0.02340208674194674	0.019430951695460618	0.6267331216398485	3160858.694285045
PF3D7_1469400	0.780958	1.3091724110184269	0.00034707262534643487	0.011194609164198855	3172994.6876634643
PF3D7_1427700	0.0015810000000000002	0.0026503366145428212	0.16453699804109032	5.307037350704384	3178804.24782317
PF3D7_0830900	0.40007600000000004	0.6706743019606791	0.0006803297011630345	0.0219436064705891	3194191.6286089513
PF3D7_0523800	0.783645	1.3136768098060778	0.00034707262534643487	0.011194609164198855	3205858.9444656153
PF3D7_1470800	0.066616	0.11167288040125528	0.0041417950711105465	0.1335909941413766	3320732.2297201706
PF3D7_1003400	0.40667600000000004	0.681738325778505	0.0006803297011630345	0.0219436064705891	3354896.043894476
PF3D7_1340000	0.408603	0.6849686854598611	0.0006803297011630345	0.0219436064705891	3402812.987852594
PF3D7_1318400	0.014325999999999998	0.02401563715366253	0.019430951695460618	0.6267331216398485	3415731.5897552343
PF3D7_1455200.1	0.0037259999999999997	0.006246144355336213	0.07414940943921601	2.3916425491628224	3419135.7200053697
PF3D7_1036000	0.21736100000000003	0.3643768607676421	0.0012842624885035599	0.04142307855218596	3440612.704172891
PF3D7_1359600	0.005754	0.009645817128449963	0.04842673411795435	1.561973840512345	3456856.4758102256
PF3D7_1336600	0.009011	0.015105745245822496	0.031003550035172057	1.0	3461991.623179169
PF3D7_1310600	0.41892700000000005	0.7022755008985329	0.0006803297011630345	0.0219436064705891	3667316.893016138
PF3D7_0614100	0.420839	0.7054807150712121	0.0006803297011630345	0.0219436064705891	3717759.7030106
PF3D7_1362600	0.22307800000000003	0.3739606523080225	0.0012842624885035599	0.04142307855218596	3719298.023280298
PF3D7_0621200	0.826257	1.3851101708553497	0.00034707262534643487	0.011194609164198855	3757783.3614048706
PF3D7_1228000	0.069976	0.11730547434487568	0.0041417950711105465	0.1335909941413766	3848950.085841279
PF3D7_0611200	0.014955000000000001	0.02507007215084623	0.019430951695460618	0.6267331216398485	3885136.1350014308
