ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean,mean
PF3D7_0708100,3.609290908963693,4.222832814300069,5.832861800538156,3.779706737999435,4.794281771070663,4.25081518508142,4.6574207809770805,4.414964869658906
PF3D7_0909800,3.272111342333565,3.966235893005736,6.037065427604313,3.4410169762146623,5.195497066336191,4.575732596058024,4.659953840790227,4.414609883592083
PF3D7_1138100,3.6896386762520432,4.893901950560261,5.4982873423178775,2.838366503543083,5.459047582924594,4.430341491761872,4.672400844836455,4.468263924559955
PF3D7_1105600,3.2737064676070315,4.656560698115613,5.338595718959454,4.178936816685424,4.517743508953403,3.609598203290171,4.672959185678474,4.2625235689351815
PF3D7_1315000,4.5608379880174645,5.360309820452682,5.778598852823081,1.9246623213860927,5.667500001752923,5.3093237374957996,4.682767749103693,4.766872120321341
PF3D7_1008100,4.053086893987783,5.003671968651805,4.616747400737991,4.94934728035094,4.16212509133267,4.369859611597112,4.682972935268351,4.52580637444305
PF3D7_1367600,2.6965238001222898,4.687635774190709,5.787660831520838,3.6860169683861743,4.593246188573848,3.416016221814264,4.688639940667891,4.14451663076802
PF3D7_1249800,4.422833320121783,5.299488433250733,4.856068461300247,3.600336625494293,5.08293271320029,5.097100731253937,4.7097065583113915,4.72646004743688
PF3D7_1124800,3.8688710407053595,4.8372309436800975,5.7511629194914375,3.7494062834263726,4.501181664950164,3.4571009886729125,4.7097454528870175,4.36082564015439
PF3D7_0106700,3.4570797079603293,3.727293731921205,5.803644911883103,3.31922736220689,6.005076720562299,4.409134896313738,4.7138106816433725,4.453576221807927
PF3D7_1366300,4.7469858599356325,4.3592674832649845,5.618136246297506,3.538239572742603,5.347081695418602,4.452708508245502,4.715681249430924,4.677069894317471
PF3D7_1007500,5.302945767513171,5.908372040520852,5.036427209290895,1.9550329507372344,6.051130794276142,5.7941901416887385,4.7377407487062815,5.0080164840045045
PF3D7_1111300,4.972642042786453,5.9178614062566375,4.338655324429976,3.0728450270883214,5.641112959849669,5.720057770996992,4.742618679406151,4.943862421901341
PF3D7_1117300,4.209928305905644,5.2166420612455315,5.9160998017698025,2.088403570732021,5.755835639933762,4.727125605364781,4.744245268420278,4.652339164158591
PF3D7_0818400,3.7492331244620036,4.830255053921902,5.328322602064559,4.115844886843291,4.732532520260813,3.362877305377032,4.751738765772642,4.353177582154934
PF3D7_1110300,2.2534554271413523,3.1897463824666468,6.5307735439977765,2.436254638114045,6.869109174900463,6.282697701895133,4.756470934869734,4.5936728114192364
PF3D7_0930700,4.442494871084667,5.42930021793909,4.954852078839437,2.8493111263855466,5.802793350149957,5.2061143502764535,4.759064193328507,4.780810999112526
PF3D7_1438600,5.336344261746207,5.592674548199524,6.0823844604484965,1.7996532729727344,5.5735819924445495,5.342165185855543,4.762073568516326,4.954467286944508
PF3D7_1227400,5.747692259039319,6.138878856578696,4.3913337740487455,4.197787322752798,4.368335849291645,5.072845737127441,4.774083950667969,4.986145633139774
PF3D7_1142600,4.053852003512482,4.738144932915648,6.3108727785448435,2.6764952975811984,5.376073740663125,5.032255643378143,4.775396687426204,4.69794906609924
PF3D7_1315400,3.9541837838303415,5.119197021236408,6.4455849118214275,2.9431653771649877,4.675256321811307,4.239244859072582,4.795800908008532,4.562772045822841
PF3D7_0703500,4.35088732184753,3.9592058540435873,5.610871661325152,3.9916650720011817,5.683478813716471,4.410423212813629,4.811305350271597,4.667755322624592
PF3D7_0422400,3.1224921746484884,4.719139713714225,5.850999480227505,3.752709717838123,4.937006657364047,4.074227961851982,4.814963892285975,4.409429284274061
PF3D7_0403300,4.722156139686079,5.908510246945476,6.065402254874573,2.1299798703878743,5.181199842296829,4.466513581915012,4.8212730536261885,4.745626989350972
PF3D7_1339300,3.4930444916154184,5.557049594334984,5.7840568991261305,3.722842442707573,4.241465359117024,3.316720819881351,4.826353573821428,4.352529934463747
PF3D7_0822300,3.756752724021272,4.140012928601444,6.340919430066415,3.6626456351859518,5.207778407243343,4.9872164342627725,4.837839100274288,4.682554259896867
PF3D7_1213700,2.9236290365974527,4.017827795921171,6.370291594812063,3.5184362267482387,5.456586158101226,5.508922384943959,4.840785443895675,4.632615532854019
PF3D7_1457700,3.4075808693115555,4.202562120904773,6.052400839679903,3.0675226069193484,6.095897960927488,4.848667101268666,4.854595882107877,4.612438583168622
PF3D7_1227900,5.354102589212295,5.726189037052653,5.071643222903008,2.9197844273652085,5.7228046403962605,5.733836482969281,4.860105331929283,5.088060066649785
PF3D7_1330800,2.4534789460893918,4.106521499257179,6.064420269651085,3.2526536491115148,6.023310655647168,4.357884488729817,4.861726518416736,4.3763782514143585
PF3D7_0931200,3.6804599376399927,5.6837294225513615,5.136551734100946,3.4061572293555806,5.319992595180575,5.012277989714064,4.886607745297116,4.706528151423753
PF3D7_0208700.1,5.858856671436883,5.9612624201595805,6.01656087020383,1.5950914169227133,5.987558782666046,6.1527672293370745,4.890118372488042,5.262016231787689
PF3D7_0528200,2.8767545506108867,4.8921061079107115,5.538409193895603,4.352161870721633,4.7797314354609695,3.1069167026866165,4.89060215199723,4.257679976881072
PF3D7_0928100,2.8074500979036845,3.984241922052551,5.988817864002383,3.436149647314266,6.189143506148553,4.8344870759986724,4.899588234879438,4.540048352236685
PF3D7_1345100,3.0599323004370054,4.962565631660793,5.96084522556628,4.19348631078948,4.5038885629704035,4.125732792480787,4.90519643274674,4.467741803984126
PF3D7_1456300,4.352141059790337,5.004661308484909,5.822352498545531,2.5236183648703854,6.283695918943173,5.923581091853396,4.908582022710999,4.985008373747955
PF3D7_1449900,6.412265581413302,6.174820316924301,5.054154221752628,2.5736912717033835,5.843678379979327,6.244447717198218,4.9115860475899105,5.383842914828525
PF3D7_0220500,2.462963785967576,3.9879808882794414,6.474743273351492,3.0967228876525343,6.111921184454153,5.435446810142699,4.917842058434405,4.594963138307984
PF3D7_0807300,3.541890934777681,4.6007126053148895,6.606633143656339,3.1535258115331968,5.314667504597266,4.768902371677955,4.918884766275423,4.664388728592887
PF3D7_1366700,5.743786166381482,5.909914337675858,5.146254685513335,2.389073036804392,6.287082009513131,6.1793189363390635,4.933081017376678,5.275904862037876
PF3D7_1242700,4.3125735668312775,5.032540250355711,6.481925297106536,3.203486287152697,5.04414328223486,3.9825715171863463,4.940523779212451,4.676206700144571
PF3D7_0415500,4.1010829568709095,5.3697426945091085,5.852192133576398,3.644943818913168,4.911341697226809,3.5197589004345486,4.944555086056371,4.5665103669218245
PF3D7_1415200,3.8196943519364797,4.565260397221144,5.58778510094851,4.844694138967752,4.8479258345191125,4.146162049202949,4.96141636791413,4.635253645465991
PF3D7_0509300,4.534056636766088,4.359633295716308,6.121228613230622,3.8474611533217873,5.62619194641901,4.502355823132438,4.988628752171932,4.8318212447643765
PF3D7_1113500,5.435971190977557,5.763939242669374,4.793969057001314,4.081112825061099,5.320197089401439,4.65370018542841,4.989804553533307,5.008148265089865
PF3D7_0110800,2.8825588385693313,5.098575976621653,6.038669441034254,3.492844962190917,5.359776021713281,3.104586489166502,4.997466600390027,4.329501954882656
PF3D7_1250000,3.2007545911706345,4.789432909454812,6.159201684205719,3.8603807338189178,5.212543916041105,3.4856982397162675,5.005389810880137,4.451335345734576
PF3D7_0721900,3.2185398782871943,5.073478135352674,5.259900804301194,4.850551814925669,5.049547448423635,6.777865020211128,5.058369550750792,5.0383138502502485
PF3D7_1216900,4.478643387812887,4.732028196649089,5.92388459517504,3.8322381333195534,5.8515579739521435,4.55354427923424,5.084927224773956,4.895316094357159
PF3D7_1217500,4.808051428324703,5.857191689796179,5.52765349469338,2.5831170573242264,6.3728817600412775,5.9005633920615,5.085211000463764,5.1749098037068775
PF3D7_0918300,3.339749398752625,4.607136392832281,5.900399215034615,4.396286770435236,5.779384669900327,4.367212503410707,5.170801762050615,4.7316948250609645
PF3D7_1344100,5.189485178074476,5.2440959872288335,4.582103157140977,5.346680808434275,5.588869589938105,4.234703060158227,5.190437385685548,5.030989630162483
PF3D7_0419200,3.541418265089294,5.301697867066606,5.539922211001786,3.7520202399658342,6.277814307098848,6.205274299948482,5.217863656283268,5.103024531695142
PF3D7_1140700,3.29289065507859,4.191724031596768,6.454404709913209,3.9193549395374103,6.317008252223838,5.173542248027039,5.220622983317806,4.891487472729477
PF3D7_1477600,4.5822106678306165,4.825751649839903,5.404311812266623,4.794653983965318,5.969470016896148,2.9276812659196336,5.248546865741997,4.75067989945304
PF3D7_1364400,4.9436324588897635,5.343813460048538,5.433462086087451,4.641591198642671,5.579539041853356,4.826648003898092,5.249601446658005,5.128114374903314
PF3D7_0627800,2.696681610879224,4.9239606598104295,6.164592456044812,4.105732880049061,5.837377739855111,5.284347948663577,5.257915933939853,4.835448882550369
PF3D7_1304900,3.8393556857937887,4.782085369555533,6.8503638975925165,3.717406907359879,5.68185572654578,5.00995063004401,5.257927975263427,4.9801697028152505
PF3D7_1476600,4.0454601888745705,5.023841535386488,6.840308491602028,3.7588657488746064,5.744695306439287,5.387798771286577,5.3419277705756025,5.133495007077259
PF3D7_1038000.2,3.2117835417258247,5.612750426037193,5.436717613798906,4.7009982097094225,5.828133105971416,4.2155933019156455,5.394649838879235,4.8343293665264016
PF3D7_1006700,2.7213386833732507,5.1752169886926485,6.28821086631665,4.1482875671215735,5.978892293935652,3.910855026036448,5.397651929016631,4.7038002375793715
PF3D7_1366000,4.0164626530157115,5.265075216502086,6.191042952063023,4.697030461663589,5.439492798176726,4.196930258727874,5.398160357101357,4.967672390024835
PF3D7_0905700.3,4.546414994467711,5.788729693513003,5.438903118954746,5.185977005594989,5.308875518449287,4.683543691457548,5.430621334128006,5.158740670406213
PF3D7_0503300,3.581181119622069,5.822745235416691,6.553771199615418,3.8854822290543867,5.797588368383731,4.346658987672971,5.5148967581175565,4.997904523294211
PF3D7_0807700,4.488791099831682,5.019067480384284,5.712771117606733,4.989735022412245,6.35746268744574,4.0246805872477225,5.51975907696225,5.098751332488068
PF3D7_0903600.2,5.949553908833977,5.9459970945603215,6.005222255708518,5.6569579830336405,4.544566949845922,5.125144815522124,5.538186070787099,5.537907167917417
PF3D7_1414800,3.5587251212476243,5.4988822449289225,6.78358054047705,3.877627678825503,6.043213557457781,4.619884736638606,5.550826005422317,5.0636523132625815
PF3D7_1103900,6.056500871366227,5.997488178932084,5.820388479425117,5.964297749981665,6.0745141481605325,4.778483742709577,5.96417213912485,5.7819455284292
PF3D7_0113400,3.78684890049208,5.704325466369276,6.357984312415698,5.710137860332702,6.418881237826271,2.923168823594141,6.047832219235987,5.150224433505027
PF3D7_0108300,4.439994924993157,5.176770979104905,6.2969059491226576,6.1477291927648245,6.650263404440639,4.994493535229916,6.0679173813582565,5.61769299760935
PF3D7_1109900,5.3099721744328505,6.34670090844285,6.526886357750976,5.327735963641631,6.485848025164224,5.350390587165518,6.171792813749922,5.891255669433009
PF3D7_0913000,3.6725691534567018,6.434396356951268,6.828642467094174,6.304787793884997,7.228419953684421,5.431170853720523,6.6990616429037155,5.983331096465348
