ORF,AA13vAA17_FUP,AA13vAS18_FUP,AA13vAS19_FUP,AA17vAS18_FUP,AA17vAS19_FUP,AS18vAS19_FUP,AAvAS_mean,mean
PF3D7_0416100,0.3373850331091412,0.3211302308608494,0.4440554581505346,0.3628705767936657,0.24136827254611168,0.4047722200614243,0.34235613458779035,0.3519302985869545
PF3D7_1216500,0.3256733420278248,0.22934722155377776,0.48988345080137624,0.312112480583407,0.34484836618892717,0.5302996159382363,0.34404787978187207,0.37202741284892493
PF3D7_0306000,0.2884822049020556,0.25863657428928827,0.4790999089336411,0.34159079268000164,0.30412669443127033,0.4777197551634374,0.34586349258355037,0.3582759883999491
PF3D7_1136700.1,0.2033014116566642,0.2053844639242311,0.3942308154568907,0.25803736092249974,0.5313244008368021,0.4186820224039568,0.3472442602851059,0.3351600792001741
PF3D7_1310200,0.10322861037366357,0.36960958161664137,0.29193283384263635,0.4323489622198913,0.29843795122607764,0.24334381309057973,0.3480823322263117,0.28981695872824836
PF3D7_0903700,0.3781048516422568,0.5524725288546259,0.28348947996213353,0.301491899102248,0.25635224838028364,0.5322726538333099,0.34845153907482274,0.3840306102958096
PF3D7_1128900,0.10261557652096998,0.4311524695925455,0.2921153945049359,0.34198551312709036,0.33753561318339625,0.496948950667171,0.350697247601992,0.33372558626601817
PF3D7_0527000,0.37913140099003034,0.27390367861885184,0.2910534672995702,0.40426560552040164,0.43630023016228053,0.2804509564966994,0.35138074540027603,0.34418422318130565
PF3D7_1321500.1,0.17022337207776644,0.2971936905304155,0.32587973252000774,0.32618603645541033,0.4624681764568641,0.5552391291925395,0.3529319089906744,0.3561983562055006
PF3D7_0803200,0.24394390168552982,0.4190045098027755,0.2359238447195378,0.30243954141369833,0.45530316291354583,0.5634112430886828,0.35316776471238936,0.37000436727062835
PF3D7_1437200,0.4299145046812185,0.2656974781155133,0.3715881443963338,0.38111171557803825,0.3976502040627499,0.17106597552316344,0.35401188553815877,0.3361713370595029
PF3D7_0105400.1,0.25034566978000905,0.44816436943139026,0.22685125855575866,0.3291591208490097,0.4135841340157392,0.4711779388963025,0.3544397207129744,0.35654708192136825
PF3D7_0902100,0.140011589636426,0.3382740168448221,0.29574866404226285,0.39885793615328946,0.38500988213809295,0.4086329537195952,0.35447262479461683,0.32775584042241473
PF3D7_1463900,0.3439123107001292,0.405827923803108,0.19199855702156796,0.3590419864093551,0.46318598969689867,0.44059017428631,0.3550136142327324,0.3674261569862281
PF3D7_1458700,0.2725722009774754,0.24223539702895308,0.5293026046513829,0.28403080276963255,0.3699745194232529,0.5380425800706223,0.35638583096830534,0.37269301748688655
PF3D7_0515700,0.46722605677573764,0.49423530565034945,0.4949248423296134,0.27588221560791365,0.16633471238263986,0.1966281054848216,0.3578442689926291,0.349205206371846
PF3D7_1010400,0.11189992250915334,0.4746209272043872,0.25097170122678336,0.4850930251327668,0.23105041883220281,0.5830645111249398,0.3604340180990351,0.3561167510050389
PF3D7_0802100,0.1333837632903732,0.39416639781815677,0.33616153035669366,0.30547744785494435,0.4059781520652545,0.5315467566481032,0.3604458820237623,0.35111900800558765
PF3D7_1243500,0.10646957174369884,0.49204860883113766,0.27473405794579614,0.4523025196046007,0.22926526984638107,0.6241254769748126,0.36208761405697887,0.36315758415773786
PF3D7_0905400,0.5481175187056792,0.4196675082298064,0.1587628621192336,0.41908960068718315,0.45429699032027426,0.37597130121112254,0.3629542403391244,0.39598429687888315
PF3D7_0621100,0.14740408234574393,0.41935432579519816,0.24410405190474552,0.4404642391602129,0.3503489023287249,0.3643700112945463,0.3635678797972204,0.32767426880486195
PF3D7_1228300,0.4191597040830728,0.303196621099296,0.4368240643614098,0.3321090302610727,0.38551530312888016,0.41723623854908326,0.36441125471266467,0.38234016024713574
PF3D7_1224100,0.27082264528804195,0.31093034704137024,0.38098068577876515,0.15668395583986924,0.6129017514932156,0.6554084606967192,0.3653741850383051,0.3979546410229969
PF3D7_1005900,0.3230863585633164,0.1981226841394826,0.41217898598839675,0.2275322729828606,0.6260343406950674,0.5616532967031009,0.36596707095145187,0.39143465651203746
PF3D7_0813200,0.32101527706259647,0.27046968804211596,0.39308024754451387,0.32309084114454667,0.4956468538175769,0.39817796987679377,0.3705719076371884,0.3669134795813573
PF3D7_1017100,0.18293686114068497,0.2944390239315851,0.3304241875069535,0.38062946965006444,0.4779968641848553,0.29893881970290953,0.3708723863183646,0.3275608710195088
PF3D7_0526200.1,0.3309996655924574,0.38329522690761053,0.5634590847057022,0.24746727609132146,0.2897790306428172,0.27870554948072196,0.3710001545868628,0.3489509722367718
PF3D7_0414600,0.1995997138357037,0.37777553430662286,0.31168664922998945,0.45054465788276515,0.3450823612080117,0.539982823458429,0.37127230065684735,0.3707786233202537
PF3D7_1335100,0.10380671819696466,0.28938817009695467,0.40279047619449354,0.2991929871171925,0.49480200590280965,0.38562577902735795,0.3715434098278626,0.3292676894226288
PF3D7_0618000,0.1394562401771351,0.41561081344979234,0.2973794511374781,0.40456598577730346,0.36864384148449125,0.3522793792630939,0.3715500229622663,0.329655951881549
PF3D7_0220800,0.2242045503796368,0.3846286760632233,0.26629231819656285,0.35697850597812747,0.47846217769686417,0.5063255663889603,0.3715904194836944,0.36948196578389575
PF3D7_1464000,0.3699532719713339,0.30034642871087447,0.4303786250816898,0.3342090955777183,0.42647775867543314,0.442681608057851,0.3728529770114289,0.3840077980124834
PF3D7_1410400,0.16803556749236873,0.483309507371334,0.23609602314568703,0.39034613709981564,0.38307182793314076,0.57755844044528,0.3732058738874944,0.3730695839146044
PF3D7_1421100,0.24920025237843915,0.3129667196202641,0.3982006851428811,0.49160886063541903,0.2900955297373441,0.5339706841847657,0.37321794878397707,0.37934045528318555
PF3D7_1451300,0.4828804080824662,0.24788399781590742,0.5479844914853539,0.47491857697470025,0.22768752550898147,0.5183730867398575,0.3746186479462357,0.41662134776787774
PF3D7_1021800,0.2719271169100613,0.42400705617768747,0.32101393132750167,0.4115540316293208,0.34278996707314735,0.3086734954622812,0.37484124655191436,0.34666093309666657
PF3D7_1221300,0.18258438729056284,0.3309994886408901,0.3796730223324329,0.39370900727636415,0.3983550042250971,0.3919055524681985,0.3756841306186961,0.34620441037225763
PF3D7_0908200,0.2904055875934285,0.16541736572266302,0.6582684183091605,0.2749076230214211,0.4125216783216295,0.5975433455239525,0.3777787713437185,0.3998440030820425
PF3D7_1361800,0.14648991433949213,0.3463592953417698,0.4232280967314177,0.3264785469337457,0.4192118907444741,0.28345703745792356,0.37881945743785184,0.32420413025813716
PF3D7_1008700,0.5163663957308178,0.2902051152642627,0.40326262945762215,0.3675780236933651,0.4550390116465054,0.212579739388682,0.37902119501543885,0.37417181919687587
PF3D7_1124600,0.3002839398127721,0.2879945270130958,0.38845326861857865,0.41414072576078137,0.4255997075441376,0.39796057598766194,0.37904705723414833,0.3690721241228379
PF3D7_1437300,0.36782328109301393,0.620495035274751,0.11799293971757063,0.4338365877974392,0.34967722671611007,0.5521593422244265,0.38050044737646777,0.4069974021372185
PF3D7_1422100,0.26710172085199985,0.3858110849265923,0.33625154435561905,0.556273709379689,0.24823631192865486,0.49075537571158273,0.38164316264763876,0.38073829119235625
PF3D7_0529400.1,0.1775451999903986,0.3808237907407538,0.3793694432449012,0.3411528585449647,0.42625984445956827,0.460267359330878,0.38190148424754694,0.36090308271857746
PF3D7_0916000,0.17639148353684286,0.3097529692097376,0.359847316549324,0.3541488549925036,0.5055273408627423,0.3605564769030412,0.38231912040357685,0.34437074034236526
PF3D7_0302500,0.06977294295152156,0.4710842201029685,0.2765871140365824,0.4397527460891925,0.3435508529917012,0.6277023878408049,0.38274373330511113,0.3714083773354619
PF3D7_1215000,0.1816041587687767,0.09188650761837192,0.6321297736831715,0.15786240988428696,0.6596999672494224,0.6031647767610219,0.38539466460881316,0.38772459899417516
PF3D7_1028600,0.27316070717021645,0.16261664525951136,0.433050930474952,0.34505723438880004,0.6015665382060489,0.3095178031253917,0.3855728370823281,0.35416164310415343
PF3D7_1462700,0.41299193214120555,0.22395488191822052,0.2866828487677001,0.5385634672886649,0.4961284812503775,0.22785244307714927,0.3863324198062408,0.3643623424072196
PF3D7_1035100,0.4492450980933125,0.3703253790406905,0.3369955304086634,0.5651310126680748,0.2759460413315565,0.5746057257960044,0.3870994908622463,0.42870813122305035
PF3D7_0927600,0.3048442295753779,0.40038727546185576,0.4653741061155777,0.34386601786983906,0.3452922454662093,0.46216068806481875,0.3887299112283704,0.38698742709227973
PF3D7_1431900,0.09700442880193993,0.3058143373069876,0.4496893894289072,0.28925970178212046,0.5137188362344566,0.7080187908603183,0.389620566188118,0.39391758073578836
PF3D7_1136200,0.22172166850601047,0.528540087032328,0.22339270580271597,0.41383812648290236,0.39318158779986906,0.5691671699578263,0.38973812677945385,0.3916402242636087
PF3D7_0508800,0.34769677676480215,0.522329429915169,0.42436652722217677,0.39448971504099434,0.22101767082849885,0.43534558135109536,0.3905508357517097,0.390874283520456
PF3D7_1002100,0.33747650016666847,0.3027386556560088,0.5183592574083761,0.323695913859945,0.417920441408744,0.3244024915515894,0.3906785670832685,0.37076554334188866
PF3D7_1471400,0.12641181246325264,0.4392008732808793,0.42090889907140194,0.38410550577089364,0.31909421982259006,0.41005361468996926,0.3908273744864412,0.3499624875164978
PF3D7_1312800,0.23368175486216616,0.3404293297288628,0.42415582890328335,0.46910290171053776,0.3427071580924542,0.509671507550429,0.39409880460878455,0.3866247468079555
PF3D7_1223100,0.08725083027513385,0.330612584321818,0.3989773487765659,0.3746491803057465,0.474342997982532,0.36740617002631876,0.3946455278466656,0.3388731852813525
PF3D7_1352900,0.39770611693196045,0.32407287034641774,0.29892831350636184,0.5308730725799191,0.42665453534963,0.18068592489148863,0.3951321979455822,0.3598201389342963
PF3D7_1307600,0.4515571106654423,0.45035642243055746,0.34423188296488094,0.423156880395946,0.3641591723760201,0.32155669891300054,0.3954760895418511,0.3925030279576412
PF3D7_0523300,0.29088387755584333,0.3191244777873719,0.5625191991495229,0.33990044249945855,0.36283153590842165,0.48621571415497095,0.39609391383619375,0.39357920784259814
PF3D7_1430200,0.09788994577966854,0.44740116261709223,0.33337720070910853,0.43458394712849796,0.37326267195167606,0.35621965063925914,0.3971562456015937,0.34045576313755044
PF3D7_1110700,0.3844116287084555,0.58565861044273,0.19856165535642123,0.3698841506548978,0.4376244707895145,0.6991572904454473,0.3979322218108909,0.44588296773291103
PF3D7_0212900,0.15927572511870902,0.20091727060017542,0.5092588650684745,0.28928625881284037,0.5934363598410167,0.3813472245746853,0.39822468858062676,0.35558695066931695
PF3D7_0416400,0.2637716001867932,0.34951569111186254,0.4443547422348486,0.3228085630930621,0.4784387681348759,0.36855228272896134,0.39877944114366226,0.371240274581734
PF3D7_0917300,0.28575930679101746,0.5640138458660326,0.19964004983017977,0.40225068741382947,0.4366244388412254,0.6652226723035322,0.40063225548781684,0.42558516684096953
PF3D7_0530300,0.12711156334838228,0.2968343399918545,0.4234280272266829,0.3863047394696733,0.4962099190865025,0.43136498408946133,0.4006942564436783,0.3602089288687595
PF3D7_0423500,0.3493335839874995,0.5752970970856458,0.2979021065021824,0.42907024980229,0.3009429618541206,0.3968015289977532,0.4008031038110597,0.3915579213715819
PF3D7_0506900,0.15709705415882413,0.5843740404881842,0.26795693561584666,0.4949340933072431,0.2572499637915823,0.4501219352293832,0.4011287583007141,0.3686223370985106
PF3D7_0501100.2,0.34783858581424854,0.28589039024968094,0.23754991177928125,0.5748467406865981,0.5071941916470311,0.18334339146230602,0.4013703085906479,0.35611053527319103
PF3D7_0220000,0.5351442275599281,0.6042786983637711,0.25959373111793876,0.3467114195518539,0.3961863426890759,0.45634493646095114,0.40169254793065995,0.43304322595725314
PF3D7_1435600,0.13871491821393347,0.3254550991434792,0.3991158471715601,0.3674524005010766,0.516636746909222,0.3937634893761164,0.40216502343133453,0.3568564168858979
PF3D7_1235200,0.22208109467718154,0.6054496647555702,0.19119272499938633,0.4250865069091274,0.3880240270297525,0.7301024779735519,0.40243823092345915,0.42698941605742835
PF3D7_1214900,0.3576691011500659,0.4501578203781023,0.5070472826550771,0.2961530042535681,0.3572496929876277,0.5932818012996828,0.4026519500685938,0.42692645045402067
PF3D7_1449100,0.1266189320077087,0.5139187045002148,0.2879881229433652,0.4544535707028392,0.35989376558993025,0.5936139504094393,0.40406354093408736,0.3894145076922495
PF3D7_0614700,0.13570538562018475,0.49147647352267787,0.25609468642886474,0.5588792565512827,0.31172780243911286,0.5183980487066405,0.40454455473548456,0.37871360887812716
PF3D7_0317200,0.3122002189268092,0.3004991743062844,0.3716134935739469,0.4324835995172229,0.5135843684481443,0.38436921527176166,0.40454515896139964,0.3857916783406949
PF3D7_1472700,0.3760044845486991,0.457699380769857,0.26828152766657903,0.6185490290046113,0.27495941467879664,0.6277271532610105,0.404872338029961,0.4372034983215922
PF3D7_0830500,0.44575499759008824,0.3597405420317391,0.31077194046368684,0.4884114195461147,0.46288487880440315,0.14902382732818825,0.40545219521148596,0.36943126762737005
PF3D7_1412100,0.2639991650876949,0.3101795088311096,0.4749513159281193,0.4794461047385978,0.35789598415205565,0.5113034266646873,0.4056182284124706,0.39962925090037743
PF3D7_1011000,0.48893319306069494,0.5500226304970389,0.4656046734171412,0.45274955739598355,0.1541731223843922,0.5277282398587168,0.405637495923639,0.4398685694356612
PF3D7_0821100,0.31161179403738704,0.2698617665508096,0.42635718385637367,0.41903660654308267,0.5088112814188334,0.3126431347295779,0.40601670959227487,0.3747202945226773
PF3D7_0610400,0.22511180217921078,0.35923783794718683,0.5373484174365459,0.29813897089800606,0.4297146396542058,0.2750578851946378,0.4061099664839861,0.35410159221829884
PF3D7_1321100,0.14884947545501181,0.3539992312372224,0.380371036977117,0.3712077235435879,0.5205255092540136,0.46626458415930816,0.4065258752529852,0.37353626010437685
PF3D7_0707200,0.22150388907647603,0.36736478081743873,0.5361212297284369,0.35311539019759525,0.3696634894745214,0.3511366924056992,0.4065662225544981,0.3664842452833612
PF3D7_0816400,0.1236377097833289,0.2800112306524331,0.5124205288279132,0.2756553889538737,0.5586905033698361,0.40880463032739556,0.40669441295101405,0.35986999865246344
PF3D7_0628100,0.3413188718106463,0.561398843573657,0.37039700136722126,0.376279383669437,0.3220754572565397,0.35687155987780245,0.4075376714667137,0.38805685292588393
PF3D7_1348100,0.15847931252612757,0.21082753267916204,0.6970560446212531,0.1439493829195635,0.5831057068032224,0.5049041878808104,0.4087346667558003,0.3830536945716898
PF3D7_0929400,0.4792271481641887,0.6927736754462485,0.12050598068169709,0.43518381485952373,0.39035691429829267,0.6305331697053483,0.4097050963214405,0.4580967838592165
PF3D7_1426900,0.4643309035161618,0.27493538087390035,0.6078482146581542,0.5356708062772138,0.22197546211016664,0.7245645375358413,0.4101074659798587,0.4715542174952397
PF3D7_1018200,0.24126829561571528,0.5173294891282447,0.24977699586396424,0.40395496367848066,0.46997535602596885,0.6372058927595603,0.4102592011741646,0.41991849884532234
PF3D7_1308000,0.07012771684606744,0.4296316731065974,0.38972550850704196,0.4465640396818903,0.37872931426324496,0.5108516850639289,0.41116263388969365,0.37093832291146184
PF3D7_0108500,0.4379278532480196,0.20592554365550803,0.6138157614559117,0.37294605110983514,0.4541500163382016,0.4950552295443155,0.4117093431398642,0.4299700758919653
PF3D7_0416000,0.24980614971176737,0.341299826424015,0.5899593965904645,0.3044570719511202,0.4148426007924679,0.45939427925750725,0.4126397239395169,0.39329322078789036
PF3D7_0405900,0.2524379151187454,0.4619121362590241,0.36073210767561614,0.3833961009770933,0.4475299115928761,0.347123656448851,0.41339256412615244,0.3755219713453677
PF3D7_1009700,0.11259162725882811,0.5579443934881569,0.26351012402526985,0.49130077196434613,0.34449607257706905,0.6272476520710514,0.41431284051371053,0.3995151068974536
PF3D7_0934400,0.5951184126889405,0.2401708257188386,0.409762353829903,0.5654577823394298,0.4437579928728514,0.34435098866871533,0.41478723869025574,0.4331030593531131
PF3D7_0814500,0.4464653855427461,0.3310754426634655,0.20386661555433408,0.6936209177970788,0.43315306394623154,0.34836442546342167,0.4154290099902775,0.4094243084945463
PF3D7_1113800,0.4708769616881137,0.3500228246286309,0.6015259276003507,0.2382672710675465,0.4735945988673125,0.5522792874653009,0.4158526555409601,0.44776114521954247
PF3D7_1218500,0.3042297031166362,0.42251629422554565,0.3547623665043301,0.4521815156431361,0.4360256988292926,0.28611159652500373,0.41637146880057607,0.375971195807324
PF3D7_0404900,0.15350059805722654,0.28544419804470345,0.5156480105686067,0.2914962866973315,0.5741939686096282,0.5970447162040994,0.41669561598006744,0.40288796303026597
PF3D7_1416200,0.22738970609227158,0.27353022859663767,0.5257731695871458,0.3599833213577026,0.5085298220710719,0.5142273061936602,0.4169541354031395,0.40157225898308163
PF3D7_0211600,0.21614804852740271,0.26693079386567015,0.65625870948404,0.26920473425808744,0.47898208569976697,0.6463665510689475,0.4178440808268912,0.4223151538173191
PF3D7_0503000,0.43431574387316507,0.2900779689756204,0.4388873955753637,0.5073783006427883,0.43653059100278796,0.4247700773625112,0.4182185640491401,0.42199334623870616
PF3D7_0821000,0.16207420330433417,0.4292208754594419,0.4738916751346062,0.3786926616349172,0.399654554937144,0.6567966685988967,0.42036494179152734,0.4167217731782234
PF3D7_1114800,0.41403368636357885,0.26926501862529056,0.5133242952244123,0.6386361168354896,0.26093612170685254,0.7012251695808072,0.4205403880980113,0.4662367347227385
PF3D7_1340700,0.30878009705841764,0.31563268243446785,0.5299623005230242,0.25094674705704967,0.5867971562103093,0.4072518540864254,0.4208347215562127,0.39989513956161565
PF3D7_0410700,0.18868433016141842,0.3662356466884762,0.4824077543571762,0.3481725858970539,0.49359461618335004,0.3938195544955451,0.42260265078151404,0.37881908129716996
