# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_3D7_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_0800200	0.275	0.3333333333333333	0.38461538461538464	0.4358974358974359	0.5	0.5818181818181818	0.6888888888888889	0.6944444444444444	0.7142857142857143	0.7619047619047619	0.6666666666666666	0.6	0.3333333333333333	0.3333333333333333	0.0	0.7619047619047619	0.0	0.0	42.0	0.0	0.0
PF3D7_0820300	0.15	0.17142857142857143	0.18681318681318682	0.21794871794871795	0.2727272727272727	0.32727272727272727	0.4	0.5	0.5714285714285714	0.7619047619047619	0.8666666666666667	0.7	0.3333333333333333	0.0	0.0	0.8666666666666667	0.0	0.0	39.0	0.0	0.0
PF3D7_0925200	0.11666666666666667	0.14285714285714285	0.13186813186813187	0.1794871794871795	0.22727272727272727	0.2727272727272727	0.3333333333333333	0.3333333333333333	0.4642857142857143	0.47619047619047616	0.6	0.8	0.6666666666666666	1.0	1.0	0.8833333333333333	0.11666666666666667	0.6301	0.0	0.0	0.0
PF3D7_1030000	0.08333333333333333	0.0761904761904762	0.13186813186813187	0.16666666666666666	0.19696969696969696	0.23636363636363636	0.28888888888888886	0.3611111111111111	0.4642857142857143	0.6190476190476191	0.8666666666666667	0.6	0.6666666666666666	0.3333333333333333	0.0	0.8666666666666667	0.0	0.0	42.0	0.0	0.0
PF3D7_1319100	0.13333333333333333	0.21904761904761905	0.3076923076923077	0.34615384615384615	0.4393939393939394	0.509090909090909	0.5777777777777777	0.7222222222222222	0.8214285714285714	0.8571428571428571	0.8666666666666667	0.7	0.5	0.0	1.0	1.0	0.0	0.0	39.0	0.0	0.0
PF3D7_0627100	0.1	0.08571428571428572	0.16483516483516483	0.19230769230769232	0.22727272727272727	0.2545454545454545	0.3111111111111111	0.3888888888888889	0.5	0.5238095238095238	0.5333333333333333	0.6	1.0	1.0	1.0	0.9142857142857143	0.08571428571428572	0.6034	3.0	0.0	0.0
PF3D7_0523800	0.13333333333333333	0.2761904761904762	0.37362637362637363	0.3974358974358974	0.5	0.6	0.6888888888888889	0.75	0.7142857142857143	0.5238095238095238	0.4	0.3	0.0	0.6666666666666666	1.0	1.0	0.0	0.0	36.0	0.0	0.0
PF3D7_0823500	0.15833333333333333	0.17142857142857143	0.27472527472527475	0.32051282051282054	0.3939393939393939	0.4727272727272727	0.6222222222222222	0.6666666666666666	0.9285714285714286	0.7619047619047619	0.6	0.4	0.3333333333333333	0.0	0.0	0.9285714285714286	0.0	0.0	39.0	0.0	0.0
PF3D7_0903400	0.18333333333333332	0.12380952380952381	0.17582417582417584	0.20512820512820512	0.18181818181818182	0.2	0.24444444444444444	0.19444444444444445	0.2857142857142857	0.42857142857142855	0.4666666666666667	0.7	0.6666666666666666	0.6666666666666666	1.0	0.8761904761904762	0.12380952380952381	0.6249	3.0	0.0	0.0
PF3D7_0208300	0.175	0.23809523809523808	0.3076923076923077	0.358974358974359	0.45454545454545453	0.43636363636363634	0.4666666666666667	0.5	0.5357142857142857	0.6190476190476191	0.8666666666666667	0.9	1.0	1.0	1.0	0.825	0.175	0.6863	0.0	0.0	0.0
PF3D7_1301700	0.075	0.10476190476190476	0.17582417582417584	0.2564102564102564	0.3181818181818182	0.41818181818181815	0.5333333333333333	0.6666666666666666	0.7857142857142857	0.8095238095238095	0.9333333333333333	0.8	1.0	0.6666666666666666	0.0	1.0	0.0	0.0	42.0	0.0	0.0
