,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_0815000,2.549648837,2.296712382,1.517619423,1.117385669,1.577805353,1.126035461,1.50455943,3.447260124,10.0454367,21.53971784,30.66150577,43.12147663,46.7436174,38.2894454,39.8546626,39.63616764
PF3D7_0815100,7.439958901,7.218238914,5.075317413,3.626923976,3.65136922,4.577980235,2.894015953,2.168501412,1.960175132,2.539095398,4.333870128,6.644948858,6.100493793,6.354725887,7.040234812,7.005970874
PF3D7_0815200,202.113393,298.8581105,316.1073348,381.5978115,319.864394,311.2064474,259.8763699,224.4376898,283.2954542,288.4832663,248.0110733,246.4792474,233.0910713,289.4891091,274.7087388,295.5097591
PF3D7_0815300,2.689739432,1.171514684,1.80626217,1.662382737,2.03438639,1.431578473,1.52957183,1.431247593,4.238142379,6.172200262,9.165854164,14.167644,16.91749621,23.21443885,21.4317082,26.33144834
PF3D7_0815400,3.04057501,1.434681026,1.508193215,1.221489924,1.149870568,1.790466323,1.644735774,1.05165584,2.704361562,3.298345753,7.402145922,16.41624108,34.59594797,67.78576691,103.0413755,98.34820072
PF3D7_0815500,7.959879295,7.042184306,7.995263299,7.594588776,6.208599927,5.639332065,3.49840648,2.810471858,2.681708619,3.597789066,4.025706179,8.435520882,12.67435049,55.69724492,86.83486246,127.0475888
PF3D7_0815600,696.6891751,1129.587306,1335.956428,1217.244225,1241.36329,1091.30836,1075.616435,923.8979,921.8147078,871.9502608,849.9899006,821.0664553,776.8366895,726.2813854,714.0424633,631.9553571
PF3D7_0815700,1.090758861,2.161611653,0.38954937,1.0516571,1.979991032,1.541524481,1.180046612,0.75453026,1.199455128,1.577640125,1.615682676,2.696200925,3.834495875,5.660698852,5.188495491,4.339894884
PF3D7_0815800,10.6323415,8.501306463,7.149526614,9.68644618,11.70936899,21.65131652,28.20324271,47.8530167,74.57419324,85.28035203,70.28895042,63.66974105,54.48535486,122.1510943,133.4120089,177.9071933
PF3D7_0815900,3.914303462,6.579744017,3.494847726,4.520916731,2.91432713,2.75515723,1.654188279,2.073091685,3.718850381,4.135569531,2.893990999,2.641693967,2.994750312,6.750476317,11.70870525,16.51649172
PF3D7_0816000,157.7051085,201.8759501,198.1048573,267.9424216,186.7283463,175.698151,158.4150216,111.0423167,160.2857242,154.4650772,115.7902269,99.62975814,80.80874391,88.18225392,91.97512424,95.07511547
PF3D7_0816100,92.9936436,140.9496975,123.4983203,134.2785187,126.9030542,120.6916288,111.9953055,73.12777465,59.37302883,48.53533508,32.21665464,22.88398627,17.41684277,51.46066484,108.1759696,134.7030494
PF3D7_0816200,3.496661262,2.7498053,2.31256293,2.185109753,1.542743012,2.059036272,4.413374328,0.671891231,2.324658272,3.58236997,5.994695641,11.7770597,20.24326887,77.10167969,101.7965804,140.1113298
PF3D7_0816300,1.550186493,0.692950936,1.165531716,1.442172437,1.527315582,1.189093447,1.103343582,0.620827498,0.98955048,1.150572943,2.299565248,3.630164925,3.943779007,3.816746133,3.880994627,5.991732747
PF3D7_0816400,5.927388749,5.429102773,0.622613096,2.241138208,2.769025919,1.693865309,1.131634443,1.80893793,1.578769997,1.512916428,4.160421249,7.711401475,15.54047672,52.11836165,75.9260018,92.82987015
PF3D7_0816500,4.716113455,4.673079528,4.21073597,2.652445365,3.21033228,2.707692207,1.020433371,0.65247241,0.915191196,0.68212417,0.097023976,0.42948914,0.444085918,0,0.735524425,0.299431931
PF3D7_0816600,3.88517918,4.097749075,2.72066227,2.693132469,2.808915849,2.085951778,2.266438731,9.063944453,33.27452036,66.64778272,99.23768053,130.0996909,136.1626442,136.5072529,122.7012353,104.0387567
PF3D7_0816700,2.832943152,2.406079638,2.360741324,5.007543184,6.10669109,5.004602049,7.968592537,14.10971586,19.05800925,29.39943329,33.22060501,40.68898308,40.28075149,44.72749374,47.71714706,61.2747245
PF3D7_0816800,3.751207484,2.654984428,1.674614535,1.695343774,2.127921396,2.174413304,0.507284406,0.891993531,0.985759099,1.780285279,1.4469955,2.135104059,2.023696124,2.656230471,1.736831023,2.729018029
PF3D7_0816900,1.182445837,1.673794531,0.35191175,0.712535789,0.670757831,0.522219344,0.159904867,0.204488636,0.382434968,0.106890835,0.42571027,0.230750377,0.603109438,1.080374245,0.576294047,0.93843703
PF3D7_0817000,0.627605868,0.592265757,0.124522619,1.008512194,0.118672539,0.184785306,0.226326889,0.361787586,0.744277284,0.642989482,1.549398258,3.266005331,6.369406655,8.563212477,7.504235093,11.55576921
PF3D7_0817100,1.669084196,2.084689939,0.292201092,1.419926915,0.612641629,0.737139941,0.743528768,1.29041926,3.254839125,6.869569087,9.654994761,12.54326837,13.22050724,14.53239869,13.03464787,13.63093902
PF3D7_0817200,45.75931865,45.06644521,36.01156652,35.61427314,28.10618386,21.3395729,19.768816,15.5791091,15.34610281,17.36057364,13.66820693,15.35575718,16.37109456,25.44098348,33.40799003,44.97715563
PF3D7_0817300,3.61238261,3.254018258,4.951946023,5.218464259,4.160438445,4.850614294,8.645160804,162.2112504,362.6758568,433.9915122,305.4206276,242.2113226,175.042244,225.8111662,165.8362924,156.8647019
PF3D7_0817400,0.992295764,0.780350153,1.246908931,1.59453955,1.813765433,2.385977842,0.894602904,3.050749374,2.638801281,4.026606628,4.876765914,7.989575878,14.18874511,18.93866852,17.88318304,16.73055682
PF3D7_0817500,35.9692395,68.30161553,259.2681439,293.9325055,495.9172296,494.5838335,561.1629186,718.8369218,557.978787,509.5417122,659.0426578,683.9515598,712.0253154,998.2727725,950.6658133,910.243556
PF3D7_0817600,19.14751858,21.34739816,9.884225356,10.07464933,5.623082007,5.462967471,4.445454931,2.227078723,2.438767539,2.879725662,2.440208402,3.009099927,5.424949882,30.71628508,86.61430224,140.1820279
PF3D7_0817700,23.76440195,17.76797271,10.6194009,10.59504383,6.720332569,4.827256601,4.501107785,2.951211095,2.60002892,2.613605627,3.191644352,5.284323231,11.48750858,60.8221753,170.5087223,265.1722941
PF3D7_0817800,13.35088845,12.59910792,11.47872145,10.72690242,5.048977131,4.586035332,9.629180352,4.617725189,8.156294869,13.40994107,32.95992658,79.51238432,177.167404,393.6019449,504.3557846,545.6448266
PF3D7_0817900,615.995159,485.065655,509.4344877,474.6058384,440.1445814,467.7100891,426.7732975,377.5759963,432.7634101,470.8498507,534.2712543,701.0888693,981.3351399,1693.08473,1946.223371,1769.201548
PF3D7_0818000,160.9901593,156.9821825,204.801317,171.0009482,155.7219153,114.0888261,112.6416182,186.414691,217.0113386,185.8696925,184.0516206,168.7224483,139.476116,246.061172,209.3755067,182.5790881
PF3D7_0818100,38.44813682,38.35442718,16.57837321,12.2836411,6.525888809,4.545924236,3.029589056,1.256523861,2.37443158,2.107276453,2.242171876,2.107149079,2.399354744,7.025840081,15.31552215,22.93755993
PF3D7_0818200,4395.555817,2661.581509,2212.885312,1743.767433,2070.384586,1863.036374,1813.510888,2107.980819,1924.669414,1932.31642,2701.962042,3214.544015,3793.387257,4564.131782,4815.924128,4379.773396
PF3D7_0818300,2.908690295,3.088016648,2.94326191,2.804418935,2.47498879,1.091913174,1.101376838,0.75453026,1.011305304,1.340994107,0.927521536,0.737907621,0.547785125,1.807171464,2.580071528,2.708586878
PF3D7_0818400,91.83860735,141.6080639,140.0785606,264.8484786,131.8696414,126.5686492,105.5661397,94.72653459,193.0037822,227.5646783,166.8393082,164.0716346,123.2189649,139.2021497,163.4532089,164.4292581
PF3D7_0818500,730.8993332,567.2332746,562.5309326,528.864845,561.6548779,547.4409067,552.3613808,573.9420877,545.283546,478.2529763,410.3618945,361.2252927,318.7781327,363.1002791,406.7555417,452.0959492
PF3D7_0818600,28.81187332,29.7305682,16.50849378,18.38953753,9.317556807,6.302825551,5.826236737,4.6566719,6.052696008,4.770929527,6.204411066,7.391627576,7.860174181,21.45345134,25.45964392,25.07454189
PF3D7_0818700,158.4448441,207.7720534,200.3654401,225.5268914,178.3607546,157.9982306,145.5980845,119.6328686,108.182229,102.0152502,78.20726951,80.85764668,90.44731266,172.2593182,178.2245838,190.1935848
PF3D7_0818800,128.7888735,151.1256632,145.8252492,187.2693235,131.0694063,129.2428139,107.5987956,79.29427093,124.7433333,128.7354342,99.73984517,80.55921551,64.3751269,56.43303618,59.59166207,71.11439618
PF3D7_0818900,4871.739635,6552.03166,5241.669462,4624.697775,5360.212812,6478.364347,6694.659235,7635.478979,8028.377756,9528.908312,11794.58666,11985.293,11908.46606,8344.250403,7544.235784,6352.58753
PF3D7_0819000,121.8864089,212.1744747,195.2901316,239.2645291,172.1673024,159.4342812,145.6346354,98.89686685,130.5142278,129.8621142,100.0083121,99.15768657,82.40080671,100.2340639,94.17539424,97.79513707
PF3D7_0819100,66.42868861,111.9802469,116.8156788,137.3075723,111.0149532,94.83044586,86.32918027,72.45529764,78.58457194,84.61854027,59.20166993,55.36761739,44.46960358,40.19430181,42.93468525,51.62671822
PF3D7_0819200,6.989879234,9.894424981,15.56624708,15.97679953,15.17676287,13.94487637,11.27789895,8.003147546,15.10392166,13.68328994,11.60332226,9.187750594,6.884534321,11.40760303,11.37129452,11.40097028
PF3D7_0819300,1.328552651,1.327492214,1.209443831,1.067438673,1.063960698,1.138978397,0.676379207,0.837933317,0.947845288,2.204162727,3.360245105,5.652942177,6.794713048,7.45458229,6.109379301,5.590352084
PF3D7_0819400,3.612326902,3.879114653,2.001867452,3.002440882,3.250359324,1.925434682,1.954013061,0.818578935,1.269041838,1.598956332,0.768785395,1.101965157,0.801501632,1.456773333,1.52986273,2.108976042
PF3D7_0819500,4.216473529,2.68585634,2.509758218,1.69388353,1.674294742,1.955286382,2.052732246,18.66711762,54.92388713,98.45391614,137.3606281,124.9331432,87.31528574,61.02355735,42.0864415,35.3376102
PF3D7_0819600,29.64196058,29.91155118,27.25164085,33.24825272,36.62627295,30.45966427,31.27463103,52.37851354,77.78768525,111.5340494,128.6056288,156.3923128,167.6557459,235.8651289,315.2535735,390.6868636
PF3D7_0819700,1.147668019,2.510691796,0.434714515,2.347176717,0.887767718,0.552938129,0.620807131,0.974328205,1.653468834,1.490183988,3.176728739,5.361552868,5.485293982,17.46393191,20.68556631,28.57264745
PF3D7_0819800,2.432028415,1.639344537,1.964611658,1.814463031,1.839466473,0.818353664,1.252909674,1.101539208,1.376521605,1.968187234,2.108567182,2.00387623,3.107971068,5.481154899,5.474997947,7.855430592
PF3D7_0819900,13.30251567,15.06415078,12.66882301,21.37607367,13.58284609,22.32487697,11.03343582,8.588522695,23.37633744,32.38792288,27.3670888,39.11218884,47.32089435,43.75515692,79.35569021,100.4127622
PF3D7_0820000,33.21520443,128.9094996,146.8105541,189.0125182,150.4896556,159.7186429,141.1728908,115.3027284,154.5529315,148.961076,128.02805,126.3550512,114.281343,132.3716225,117.5709575,108.7761598
PF3D7_0820100,3.17289633,2.566484947,2.56309058,3.641849589,1.799866848,1.401288574,0.858156119,1.881295447,6.193853007,12.1285467,15.99251582,23.29296857,27.35178622,39.17797137,44.22672611,42.35270586
PF3D7_0820200,17.25442113,37.33421456,53.77232806,69.11812422,77.32358481,74.18906748,72.60067437,61.12789286,77.15105559,79.36983547,64.55435995,63.22211754,59.94120112,78.64471709,93.65631381,136.4425068
PF3D7_0820300,378.7100552,362.8399444,331.6418626,299.1536252,323.373006,269.0747929,271.127817,221.297335,221.977339,186.2365626,140.4320916,114.8926419,92.00871959,119.1761885,121.1062228,123.3173507
PF3D7_0820400,4.895325767,3.002787388,3.593722792,2.491025119,3.332324907,1.729590468,1.941884704,1.580288176,1.372176666,1.770112221,1.745655371,2.781003539,4.865701372,7.991312215,7.348440647,9.911396533
PF3D7_0820500,123.1961623,116.5749816,104.3581299,126.2650173,94.30084485,79.41652208,66.69213961,72.28541418,82.18025327,84.33799629,61.3159678,53.03525538,44.77814276,67.6068565,69.40336903,74.53456347
PF3D7_0820600,10.19859535,6.585060062,6.922474559,6.037803265,5.480797544,2.844721165,1.742121445,1.609002685,1.359908555,1.390987308,1.877286267,2.490687179,4.240079104,12.75125918,15.45226326,25.0299266
PF3D7_0820700,3.533680775,3.66817146,4.346906065,8.832974941,8.641736604,14.39244555,14.44222591,10.80975344,11.69555332,15.70215043,24.63652588,40.05728819,59.42559145,142.9787448,160.6798766,162.1359062
PF3D7_0820800,1.298230007,1.4136086,1.902132544,2.567570824,2.379260949,1.984689185,2.430867133,2.659603723,2.95532824,4.206815049,6.964706368,13.00505733,17.56893396,30.98624413,29.41681322,28.63783602
PF3D7_0820900,4.138935334,14.28085315,24.17412802,26.43747247,26.03195406,19.90162357,17.23930619,8.911399488,8.391622337,8.053617744,6.034989727,6.95967718,8.444297012,19.81585857,24.8217922,38.92520164
PF3D7_0821000,9.663911708,10.76428638,6.789505145,6.491685286,4.493426249,4.058100613,2.485201078,2.849340678,5.841230021,14.72229258,33.37474047,58.24587565,87.39366542,177.9256806,200.5973269,237.7850012
PF3D7_0821100,416.2003481,359.6709427,329.4307545,321.7746495,281.8737532,227.4518114,192.4788282,113.8603404,108.8828559,94.90998876,71.14053391,64.81901113,59.80067089,85.85342651,88.04393438,99.43225376
PF3D7_0821200,28.04613721,60.15199095,49.5755678,63.8461756,60.02234532,63.80867613,59.76444403,40.56543309,44.39233405,45.94301684,39.68988073,46.10680963,51.21790918,63.98516466,69.09045251,78.24218735
PF3D7_0821300,40.23040377,102.7185335,129.4102755,142.6614858,129.409123,121.8401503,102.5550233,84.13812128,87.06828191,81.9288692,70.87277266,64.27408186,50.39181387,59.77406998,53.03126866,53.51253367
PF3D7_0821400,770.8506307,681.8637207,390.0646145,567.9537271,329.5299074,329.4869842,274.6884182,214.2419256,287.3126835,278.1436336,243.0489401,241.7562466,284.7715751,496.1769972,533.7958184,558.4916541
PF3D7_0821500,48.66186923,52.79626177,50.29824372,61.80739016,53.38992782,43.36845147,42.87277919,32.45234647,30.91167215,35.13883485,28.35491038,30.66837327,25.42603349,20.02087815,29.25515564,35.58285092
PF3D7_0821600,52.94204163,101.2906059,94.89730457,137.1277765,89.61622742,80.3405449,72.64087228,58.98906392,74.6878496,71.52564565,57.04463562,50.03762093,45.33733442,73.33100209,71.16335018,69.55500626
PF3D7_0821700,335.0967043,534.5621504,570.9717873,1022.631365,691.920241,866.0821318,829.3991327,786.3143079,1569.427062,1677.181329,1454.672844,1463.287031,1312.916226,1267.917954,1240.077762,1087.712867
PF3D7_0821800,233.6863329,620.2338622,1045.621046,1103.885075,1227.909161,1222.012607,1310.935634,1540.223551,1470.072936,1365.827331,1197.340543,1040.746871,1014.873386,1243.534764,1421.892436,1433.394208
PF3D7_0821900,3.777257536,0,1.798660056,3.034874657,2.999778079,4.003681639,5.721040796,3.396783447,4.398002135,16.25334524,33.57029559,66.83214612,105.1626978,105.7446303,109.7199832,114.1556511
PF3D7_0822000,2.724405084,3.856493198,5.03561594,6.79726584,5.20574092,3.862954692,3.257675251,3.967582666,9.089719703,11.4844715,14.48419608,20.74401277,31.0998025,48.99848465,58.395501,50.25404512
PF3D7_0822100,28.81645664,68.31218444,82.86847842,90.10090855,106.3507949,108.8660667,100.8502985,113.1178922,93.93009667,83.8606357,87.06849006,86.27118336,76.60891522,66.48852971,53.06417488,50.40564921
PF3D7_0822200,2.537837095,7.872705314,13.72385956,10.06509853,17.36734523,12.68671588,13.11452729,7.843918808,5.274109775,3.787798045,3.110417858,3.659936152,4.720115059,4.992744724,3.61062904,3.005482776
PF3D7_0822300,84.50264716,170.4879286,156.0979977,255.1896033,163.0899756,165.1518676,141.3330588,143.7847235,243.303761,294.6674907,253.3758024,226.9484895,208.9873616,230.3820908,230.4435237,219.1295152
PF3D7_0822400,10.05200363,18.73481311,22.33736349,36.20910823,22.80852092,17.23967227,14.31854505,13.61717957,23.21820018,21.14199743,11.89091579,11.37736765,7.808890671,12.18449179,13.52149136,12.44517806
PF3D7_0822500,22.84485358,56.59099308,34.96595149,52.11486761,28.46360858,22.7008749,22.28754036,16.79056187,23.55130143,16.52104739,11.74960346,9.234630072,5.762014783,7.156398999,9.543429411,9.237974121
PF3D7_0822600,463.8750579,452.3936262,348.3815196,369.1685425,311.9791757,322.2120839,275.8358955,196.2735737,188.1187545,164.9387462,147.2675862,149.9998896,145.6340812,242.7055055,242.4365928,240.8552967
PF3D7_0822700,8.996814923,11.61161027,9.817767161,11.40981633,7.505236276,4.713523573,3.626123772,4.576124061,8.272998611,6.283101035,3.193714608,3.270418851,3.211501332,4.480808382,4.814703126,6.813560099
PF3D7_0822800,42.42615664,67.16293685,70.82846585,92.37971695,71.63074479,77.27721515,73.73730031,63.38518508,78.67687512,81.96981206,73.8546503,82.4666346,80.33332063,102.666801,95.67899743,92.3930237
PF3D7_0822900,76.59777644,101.5582297,48.77012493,53.133255,23.27877307,15.24596526,8.436781851,3.068893168,3.093921638,3.484078146,2.837930681,2.137332715,2.393360242,16.08720392,39.8926701,78.70751897
PF3D7_0823000,4.100860545,10.57014431,9.363017352,13.42539301,9.270346233,9.461063139,8.144711813,9.759308342,13.42165993,16.94199681,16.73477976,17.85277407,18.49108687,26.06028018,24.1270496,25.8037095
PF3D7_0823100,10.99674629,46.19672905,93.11584909,194.6647776,135.6272335,156.1958059,137.9659192,89.07524967,179.6105829,163.0940354,148.949942,145.3727373,145.1916382,127.8298807,112.3081838,84.45933268
PF3D7_0823200,2660.589655,3852.678431,4464.994977,3504.702863,4785.621077,4568.047299,4769.058468,3936.561561,2197.422691,1732.900802,1723.138709,1573.648424,1546.798703,1086.031341,959.9958436,883.6977035
PF3D7_0823300,76.30163286,148.658301,164.2424469,187.7167274,164.450512,164.0662855,155.9733451,160.0384415,221.3911075,203.7259102,175.1105391,156.4157011,125.0838468,223.9018877,195.0891362,208.9618886
PF3D7_0823400,3.626167235,3.266435387,1.569739686,1.721601624,0.841496189,0.582353693,0.089159077,0.912143247,0.746327635,0.983395678,1.152919243,0.471756326,0.362146833,1.445737171,1.285310358,1.325566002
PF3D7_0823500,2.270860197,3.673696147,5.020514352,10.03499708,5.796787859,6.948735728,5.790908661,2.692907996,3.121444856,1.730228976,1.468283306,1.287247628,1.527373037,3.616139322,3.668117335,4.805991627
PF3D7_0823600,1.875603742,13.0094237,22.43983477,22.45388643,26.49262138,23.44224629,22.42197072,14.01240747,5.975216694,4.306594866,2.392365893,2.61092725,2.443153139,4.661256053,3.400532319,3.413753462
PF3D7_0823700,4.870970912,18.96134401,23.91949418,29.35222057,59.40711898,43.56244649,43.4750307,65.70494548,23.63105625,46.67460084,40.83550882,46.41871009,61.53793566,43.61486952,45.81795712,68.03808531
PF3D7_0823800,3.73119342,5.809802053,23.17145752,28.77949431,42.11970633,53.39055942,59.60746425,67.27925488,63.21457642,71.10130642,51.66038628,46.85921063,49.83205874,80.95494548,89.25143207,102.1030933
PF3D7_0823900,5.115282933,3.982476642,5.632794346,4.931909161,5.65833644,7.568087864,11.34472398,19.46167704,42.02229,59.65111715,84.50453718,101.7529592,122.7062291,148.2503763,154.8688179,145.8784183
