,ORF,dtw_score,cost
3053,PF3D7_0514200,0.8649409411549264,0.8649409411549264
3054,PF3D7_1128400,0.8639527502892247,0.8639527502892247
3055,PF3D7_1013600,0.8631948784199159,0.8632203125798898
3056,PF3D7_1029200,0.863181103815686,0.863181103815686
3057,PF3D7_1123500,0.8631090400156955,0.8631090400156955
3058,PF3D7_1345700,0.8620281047478289,0.8620281047478289
3059,PF3D7_0417400,0.8617286782553288,0.8617286782553288
3060,PF3D7_0215000,0.8616756107079567,0.8616756107079567
3061,PF3D7_1022400,0.8614491823729366,0.8614491823729366
3062,PF3D7_1331500,0.8595298192550236,0.8595298192550236
3063,PF3D7_1016300,0.8587916310307795,0.8587916310307795
3064,PF3D7_1353300,0.8574953816319002,0.8574953816319002
3065,PF3D7_0525200,0.8572996204765421,0.8572996204765421
3066,PF3D7_0721800,0.857075692790682,0.857075692790682
3067,PF3D7_1232500,0.857056613819583,0.85715162599802
3068,PF3D7_1014300,0.8568205553749406,0.8568205553749406
3069,PF3D7_1129600,0.855138188261112,0.855138188261112
3070,PF3D7_1035700,0.8549821741544931,0.8549919631608343
3071,PF3D7_1463200,0.8549326801550556,0.8549326801550556
3072,PF3D7_1429500,0.8548220762515932,0.8548220762515932
3073,PF3D7_0518700,0.854094518360226,0.854094518360226
3074,PF3D7_0305700,0.8539997010352542,0.8539997010352542
3075,PF3D7_1465400,0.8532550550884234,0.8532550550884234
3076,PF3D7_1127100,0.8524469187001865,0.8524469187001865
3077,PF3D7_0318600,0.8511125822563761,0.8511125822563761
3078,PF3D7_1216400,0.8492987750053675,0.8492987750053675
3079,PF3D7_0321800,0.8492314822013062,0.8492314822013062
3080,PF3D7_1477500,0.8491023948895579,0.8491023948895579
3081,PF3D7_0917900,0.8490130433745603,0.8490130433745603
3082,PF3D7_0932400,0.8482386529643992,0.8482386529643992
3083,PF3D7_0915000,0.8477286578066686,0.8477286578066686
3084,PF3D7_0517300,0.8472778177294222,0.8472778177294222
3085,PF3D7_1024700,0.8470797145394168,0.8470797145394168
3086,PF3D7_1446800,0.8462929374964026,0.8462929374964026
3087,PF3D7_1460600,0.845639124172395,0.845639124172395
3088,PF3D7_1026400,0.8455318594803654,0.8467586972854704
3089,PF3D7_1216200,0.8447423874220487,0.8447423874220487
3090,PF3D7_1133300,0.8441445290380853,0.8448574144843186
3091,PF3D7_1420300,0.8435107491255438,0.8435107491255438
3092,PF3D7_0723400,0.8434448240289615,0.8434448240289615
3093,PF3D7_1104300,0.8432051484553458,0.8432051484553458
3094,PF3D7_1204300,0.8431490672364139,0.8431490672364139
3095,PF3D7_1120200,0.8430067191441472,0.8430067191441472
3096,PF3D7_1252600,0.8427789952839657,0.8427789952839657
3097,PF3D7_1230800,0.8410498524148929,0.8410498524148929
3098,PF3D7_1459700,0.8402094911983814,0.8402094911983814
3099,PF3D7_0711100,0.8398670791669232,0.8398670791669232
3100,PF3D7_0623000,0.8395331740895543,0.8395331740895543
3101,PF3D7_1316200,0.8394043226458408,0.8394043226458408
3102,PF3D7_1016800,0.8390131316087742,0.8390131316087742
3103,PF3D7_1004400,0.838890427769702,0.838890427769702
3104,PF3D7_1357200,0.8388244805548786,0.8388244805548786
3105,PF3D7_1318400,0.8385939476182283,0.8386185490060153
3106,PF3D7_1205400,0.8384203828054662,0.8384203828054662
3107,PF3D7_0925200,0.8379229663490217,0.8379229663490217
3108,PF3D7_1332600,0.8377020502889936,0.8377020502889936
3109,PF3D7_1118100,0.8350242533797599,0.8350242533797599
3110,PF3D7_0706100,0.8349488465652,0.8349488465652
3111,PF3D7_0530000,0.8348060830591686,0.8348060830591686
3112,PF3D7_1239500,0.8346691826511119,0.8346691826511119
3113,PF3D7_1246200,0.8341727395668108,0.8341727395668108
3114,PF3D7_0705300,0.8338915043265205,0.8338915043265205
3115,PF3D7_0726200,0.833124299107615,0.833124299107615
3116,PF3D7_1415100,0.8323806021835,0.8323806021835
3117,PF3D7_1403900,0.8320527317745637,0.8320527317745637
3118,PF3D7_1228800,0.8317625722700973,0.8317625722700973
3119,PF3D7_0724500,0.8300080796857041,0.8300080796857041
3120,PF3D7_1004600,0.8295706054570721,0.829657043482478
3121,PF3D7_1035800,0.8288555331504419,0.8288555331504419
3122,PF3D7_0214100,0.8283431241355449,0.8283431241355449
3123,PF3D7_1020900,0.8278817792623526,0.8278817792623526
3124,PF3D7_1431700,0.8278251194671742,0.8278251194671742
3125,PF3D7_0626300,0.8267780853289693,0.8267780853289693
3126,PF3D7_0617800,0.82677523278538,0.82677523278538
3127,PF3D7_1009800,0.8263710196793174,0.8263710196793174
3128,PF3D7_0216900,0.82624116375168,0.8301856274980131
3129,PF3D7_0209600,0.8255251510748518,0.8255251510748518
3130,PF3D7_0220300,0.8254888786422172,0.8258189679588414
3131,PF3D7_1238000,0.8250013121796396,0.8250013121796396
3132,PF3D7_1110400,0.8249003793580945,0.8249003793580945
3133,PF3D7_1249300,0.8247499511837905,0.8247499511837905
3134,PF3D7_1372200,0.8239258502349379,0.8239258502349379
3135,PF3D7_1003000,0.82381114126568,0.82381114126568
3136,PF3D7_1414700,0.823548445202977,0.823548445202977
3137,PF3D7_0527200,0.8232964438558983,0.8232964438558983
3138,PF3D7_1319300,0.8225812967423338,0.8225812967423338
3139,PF3D7_0303100,0.8221465732182694,0.9121131556228895
3140,PF3D7_1203400,0.8220094844995972,0.8220094844995972
3141,PF3D7_1417400,0.8217172782456973,0.8217172782456973
3142,PF3D7_1320500,0.8216684700552149,0.8216684700552149
3143,PF3D7_1231100,0.8206868553893251,0.8226801872106989
3144,PF3D7_1319400,0.8206013961087508,0.8206013961087508
3145,PF3D7_0626100,0.8202216133942433,0.8202216133942433
3146,PF3D7_0721200,0.8191591496864575,0.8191591496864575
3147,PF3D7_1405900,0.8186323768777498,0.8186323768777498
3148,PF3D7_0807900,0.8181909866622801,0.8181909866622801
3149,PF3D7_1423100,0.8177214807123755,0.8177214807123755
3150,PF3D7_1419700,0.8176838112356728,0.8176838112356728
3151,PF3D7_0321100,0.8164380023991957,0.8164380023991957
3152,PF3D7_0820300,0.8151272101088213,0.8151272101088213
3153,PF3D7_0601900,0.8130691864546195,0.8130691864546195
3154,PF3D7_0729100,0.8127889931259804,0.8127889931259804
3155,PF3D7_1329300,0.8117808587739015,0.8117808587739015
3156,PF3D7_1475600,0.8116768272186377,0.8116768272186377
3157,PF3D7_0419400,0.8114171141585135,0.8114171141585135
3158,PF3D7_1119300,0.8113081614340203,0.8123988278283689
3159,PF3D7_0727400,0.8112367403040741,0.8112367403040741
3160,PF3D7_0401900,0.8099333714035006,0.8099333714035006
3161,PF3D7_0934900,0.809857902603682,0.809857902603682
3162,PF3D7_1338600,0.8096233132719929,0.8096233132719929
3163,PF3D7_0909700,0.8095031533516498,0.8095031533516498
3164,PF3D7_1252700,0.8095005802586657,0.8095005802586657
3165,PF3D7_0219500,0.8091840714770229,0.8093270860455343
3166,PF3D7_1320800,0.8089348103084281,0.8090971165332178
3167,PF3D7_1337400,0.8086562776662284,0.8086562776662284
3168,PF3D7_1405700,0.8084438715823489,0.8084438715823489
3169,PF3D7_1030300,0.8079442604438761,0.8079442604438761
3170,PF3D7_1303100,0.8078070012575167,0.8078070012575167
3171,PF3D7_1403800,0.8076980001063164,0.8076980001063164
3172,PF3D7_1457700,0.8070461119845853,0.8070461119845853
3173,PF3D7_0404100,0.8067056328080582,0.8067056328080582
3174,PF3D7_0307400,0.8064952391318296,0.8064952391318296
3175,PF3D7_0813000,0.8062034876514312,0.8062034876514312
3176,PF3D7_0206800,0.8060674305791437,0.8065394811814373
3177,PF3D7_1134700,0.8050848430677858,0.8050848430677858
3178,PF3D7_0907900,0.8040219671590645,0.8040219671590645
3179,PF3D7_1401000,0.8026445326673762,0.8026445326673762
3180,PF3D7_1016500,0.8019137948455316,0.8019137948455316
3181,PF3D7_1411900,0.801398219056549,0.8040617920298374
3182,PF3D7_1315500,0.8007022840702067,0.8007022840702067
3183,PF3D7_0932100,0.8003156270399627,0.8003156270399627
3184,PF3D7_1015000,0.7994521033143231,0.7994521033143231
3185,PF3D7_0406000,0.7991747024687588,0.7991747024687588
3186,PF3D7_1148800,0.798974726767074,0.798974726767074
3187,PF3D7_1133200,0.7988427584167705,0.7988647036170692
3188,PF3D7_1453200,0.7984681068351019,0.7985621885454225
3189,PF3D7_0722700,0.7983131401646,0.815017923159482
3190,PF3D7_1227700,0.7978278255220767,0.7978278255220767
3191,PF3D7_0727100,0.7974069123568538,0.7974069123568538
3192,PF3D7_1430700,0.7969861654813437,0.7969861654813437
3193,PF3D7_0314900,0.7969521101854449,0.7969521101854449
3194,PF3D7_1401300,0.7963730267462166,0.7963730267462166
3195,PF3D7_0410000,0.7955023222086389,0.7955023222086389
3196,PF3D7_1353400,0.7954457489318582,0.7954457489318582
3197,PF3D7_0607600,0.7947008947613099,0.7947008947613099
3198,PF3D7_1320700,0.7934436670500976,0.7934436670500976
3199,PF3D7_0909000,0.7933100410100907,0.7933100410100907
3200,PF3D7_0205900,0.7930797162656823,0.7930797162656823
3201,PF3D7_1417300,0.7930097413913444,0.7930097413913444
3202,PF3D7_0727200,0.7928870541574413,0.7928870541574413
3203,PF3D7_1034500,0.7922409898763958,0.7922409898763958
3204,PF3D7_0503500,0.7919262557784833,0.7919262557784833
3205,PF3D7_0418000,0.7915202019080319,0.7920547914169607
3206,PF3D7_1116300,0.7899640375602079,0.7899640375602079
3207,PF3D7_0505200,0.7892623002663566,0.7892623002663566
3208,PF3D7_0721600,0.7886272527009541,0.7886272527009541
3209,PF3D7_1431600,0.7880747129665433,0.7880747129665433
3210,PF3D7_0416700,0.787655368423529,0.787655368423529
3211,PF3D7_1022800,0.7873081849526351,0.7873081849526351
3212,PF3D7_1123900,0.7873039074478849,0.7873039074478849
3213,PF3D7_0513300,0.7870845595410916,0.7870845595410916
3214,PF3D7_1203500,0.7866951085806313,0.7866951085806313
3215,PF3D7_0501800,0.7860367653494368,0.7860383612396133
3216,PF3D7_0818200,0.7857816662136313,0.7857816662136313
3217,PF3D7_0720900,0.7855392361160458,0.7855392361160458
3218,PF3D7_1211800,0.784894115724324,0.784894115724324
3219,PF3D7_1142100,0.784329924096712,0.784329924096712
3220,PF3D7_1104400,0.784225506157567,0.784225506157567
3221,PF3D7_0616000,0.7836864401218037,0.7836864401218037
3222,PF3D7_0703300,0.7835701752530854,0.7835701752530854
3223,PF3D7_0424700,0.7829859644914581,0.7829859644914581
3224,PF3D7_1105300,0.7825369341102392,0.7825369341102392
3225,PF3D7_0614300,0.7822481156627512,0.7822481156627512
3226,PF3D7_0307600,0.7817906393940647,0.7817906393940647
3227,PF3D7_0606800,0.7805595070586006,0.7805595070586006
3228,PF3D7_0408100,0.780098883622935,0.780098883622935
3229,PF3D7_1434200,0.7796785881434356,0.7796785881434356
3230,PF3D7_1005500,0.779277741279979,0.779277741279979
3231,PF3D7_1425400,0.7790455153073742,0.7790455153073742
3232,PF3D7_0923500,0.7773157498850011,0.7773157498850011
3233,PF3D7_0508900,0.7766749511118891,0.7766749511118891
3234,PF3D7_1120400,0.7765693645366516,0.7765693645366516
3235,PF3D7_0602800,0.7763879604532392,0.7763879604532392
3236,PF3D7_0826400,0.7763160280845006,0.7763160280845006
3237,PF3D7_0920600,0.7749304677487551,0.7749304677487551
3238,PF3D7_0920700,0.7746570760020232,0.7746570760020232
3239,PF3D7_0316700,0.7746345712673774,0.7746345712673774
3240,PF3D7_1129000,0.7742579450142031,0.7816921393107533
3241,PF3D7_0207900,0.7735127808561147,0.7735127808561147
3242,PF3D7_0613700,0.7716901017435165,0.7716901017435165
3243,PF3D7_1413500,0.7716391350032761,0.7716391350032761
3244,PF3D7_1330600,0.7698865427830603,0.7707280463387117
3245,PF3D7_1144100,0.7692461449062379,0.7692461449062379
3246,PF3D7_1210100,0.7685815130941813,0.7685815130941813
3247,PF3D7_1144900,0.7679085866599578,0.7679085866599578
3248,PF3D7_1017300.1,0.7676264138341685,0.7676264138341685
3249,PF3D7_1466200,0.7671675890638051,0.7671675890638051
3250,PF3D7_0215100,0.7669136154771758,0.7669136154771758
3251,PF3D7_1457800,0.7667242556580687,0.7667242556580687
3252,PF3D7_1010000,0.7666896008134754,0.7666896008134754
3253,PF3D7_0220100,0.765667384960982,0.765667384960982
3254,PF3D7_1306600,0.7654506938651303,0.7654506938651303
3255,PF3D7_0913300,0.7650372270852644,0.7650372270852644
3256,PF3D7_1107000,0.7648405371217488,0.7648405371217488
3257,PF3D7_1329200,0.7646942316120692,0.7646942316120692
3258,PF3D7_1361900,0.7645441352843373,0.7646373183562322
3259,PF3D7_0825000,0.7640602457942133,0.7640602457942133
3260,PF3D7_0831900,0.7638396530283773,0.7638396530283773
3261,PF3D7_0219900,0.7637566808805053,0.7637566808805053
3262,PF3D7_0616800,0.7635269648217308,0.7635269648217308
3263,PF3D7_0317400,0.7622479664322357,0.7622479664322357
3264,PF3D7_0909500,0.7618349229574723,0.7621496796029898
3265,PF3D7_1432700,0.7617986553146622,0.7617986553146622
3266,PF3D7_0830600,0.7617599465273247,0.7617599465273247
3267,PF3D7_1349400,0.7612702800131393,0.7612702800131393
3268,PF3D7_0831800,0.7611059184554223,0.7611059184554223
3269,PF3D7_1202100.1,0.7608741293519868,0.7608741293519868
3270,PF3D7_0402900,0.7606109383340093,0.7606109383340093
3271,PF3D7_1321700,0.7580676447969683,0.7580676447969683
3272,PF3D7_0511000,0.7580185079610968,0.7580185079610968
3273,PF3D7_0406200,0.7574271133989827,0.7574271133989827
3274,PF3D7_1132700,0.7559512896564766,0.7559512896564766
3275,PF3D7_1212700,0.7556739775408389,0.7556739775408389
3276,PF3D7_1366800,0.7553803893616776,0.7553803893616776
3277,PF3D7_1205600,0.7553523145597053,0.7553523145597053
3278,PF3D7_0704900,0.7546896985961622,0.75862655862299
3279,PF3D7_1343800,0.7538557423591431,0.7538557423591431
3280,PF3D7_0509000,0.7520771090555013,0.7520771090555013
3281,PF3D7_1222300,0.750856070339967,0.750856070339967
3282,PF3D7_1458300,0.7504268969645701,0.7504268969645701
3283,PF3D7_1340300,0.7501663578252143,0.7501663578252143
3284,PF3D7_0807400,0.7498887952239028,0.7498887952239028
3285,PF3D7_1211000,0.7497810729402108,0.7497810729402108
3286,PF3D7_0506700,0.7494790694650669,0.7494790694650669
3287,PF3D7_0501300,0.7481230968281026,0.7481230968281026
3288,PF3D7_0612200,0.7480238345338186,0.7480238345338186
3289,PF3D7_0415300,0.7478975410875299,0.7478975410875299
3290,PF3D7_0720700,0.7477208286181389,0.7477208286181389
3291,PF3D7_1440100,0.746416317502427,0.7464327166460113
3292,PF3D7_0524100,0.7464068553724903,0.7464068553724903
3293,PF3D7_0704500,0.7459754528707327,0.7459754528707327
3294,PF3D7_1017400,0.7454794393695118,0.7454794393695118
3295,PF3D7_0218000,0.7453692758741189,0.7453692758741189
3296,PF3D7_1247800,0.745137235771259,0.7463356074261772
3297,PF3D7_1349700,0.7449928615318759,0.745277057537037
3298,PF3D7_1022500,0.7449409040228784,0.7449409040228784
3299,PF3D7_0532300,0.744806967242389,0.744806967242389
3300,PF3D7_1304000,0.7431797314333332,0.7431797314333332
3301,PF3D7_0615500,0.7428140183382635,0.7428140183382635
3302,PF3D7_0207400,0.7426297089217039,0.7426297089217039
3303,PF3D7_0105800,0.7415025330324035,0.7415025330324035
3304,PF3D7_0813700,0.7409832923248665,0.7419331393477916
3305,PF3D7_0802200,0.7406596459567925,0.7406596459567925
3306,PF3D7_1422600,0.7395324924764272,0.7395324924764272
3307,PF3D7_1301400,0.7381794763303476,0.7381794763303476
3308,PF3D7_0530900,0.7380282972179053,0.7387423119718515
3309,PF3D7_0619700,0.738000372037299,0.738000372037299
3310,PF3D7_1238800,0.737573771261463,0.737573771261463
3311,PF3D7_1434400,0.7374816803097735,0.737542272028355
3312,PF3D7_0810300,0.7360216109532218,0.7360216109532218
3313,PF3D7_1232700,0.7357369379031565,0.7357369379031565
3314,PF3D7_0620400,0.7353639240749701,0.7353639240749701
3315,PF3D7_0514700,0.7344631089268745,0.7344631089268745
3316,PF3D7_1431200,0.7343210429975519,0.7343210429975519
3317,PF3D7_1001100.1,0.7337657263122858,0.7363577204504752
3318,PF3D7_0811900,0.7333511964700449,0.7333511964700449
3319,PF3D7_1237700,0.7330718741158753,0.7330718741158753
3320,PF3D7_0527600,0.7318241622352802,0.7318241622352802
3321,PF3D7_1359400,0.7316637089399696,0.7316637089399696
3322,PF3D7_1110200,0.7314117448043737,0.7314117448043737
3323,PF3D7_1105100,0.7311402806538241,0.7311402806538241
3324,PF3D7_0514100,0.7307444300131258,0.7307444300131258
3325,PF3D7_1364800,0.7297880104164671,0.7297880104164671
3326,PF3D7_0719400,0.7266886930378388,0.7266886930378388
3327,PF3D7_0914700,0.7262074851180754,0.7262074851180754
3328,PF3D7_1237900,0.7259653061067864,0.7259653061067864
3329,PF3D7_1021300,0.7258589896598097,0.7258589896598097
3330,PF3D7_1444100,0.7253329589119029,0.7253329589119029
3331,PF3D7_1445900,0.7228675933675699,0.7228675933675699
3332,PF3D7_0909200,0.7227095202436108,0.7227095202436108
3333,PF3D7_1309400,0.7217128206638945,0.7217128206638945
3334,PF3D7_1012000,0.7216440232335848,0.7216440232335848
3335,PF3D7_0604700,0.7211585384517556,0.7211585384517556
3336,PF3D7_1303400,0.7201920541549623,0.7201920541549623
3337,PF3D7_1123700,0.7201652622655558,0.7201652622655558
3338,PF3D7_0103300,0.718361177329366,0.718361177329366
3339,PF3D7_1246900,0.7181741251056936,0.7181741251056936
3340,PF3D7_1140600,0.7173116579383474,0.7173116579383474
3341,PF3D7_0513800,0.7172605645828228,0.7172605645828228
3342,PF3D7_1110500,0.7169583402904303,0.7169583402904303
3343,PF3D7_1431000,0.7167366897038934,0.7167366897038934
3344,PF3D7_1311500,0.7148599720813282,0.7148599720813282
3345,PF3D7_1355200,0.7113069852519083,0.7113069852519083
3346,PF3D7_1122800,0.7111429660097378,0.7111429660097378
3347,PF3D7_0936800,0.7106550681072837,0.7106550681072837
3348,PF3D7_0523400,0.7092059566765287,0.7092059566765287
3349,PF3D7_1329600,0.7089146813941817,0.7089146813941817
3350,PF3D7_1105700,0.7088658955643428,0.7088658955643428
3351,PF3D7_0705800,0.7082644778981704,0.7082644778981704
3352,PF3D7_0525000,0.707673811487705,0.707673811487705
3353,PF3D7_0927700,0.7075572810759693,0.7075572810759693
3354,PF3D7_1317900,0.7072211230754806,0.7072211230754806
3355,PF3D7_1226100,0.7069551751033565,0.7069551751033565
3356,PF3D7_0403900,0.7063491932560028,0.7063491932560028
3357,PF3D7_1356100,0.7062427346744342,0.7062427346744342
3358,PF3D7_1146600,0.7060969693950416,0.7060969693950416
3359,PF3D7_1019500.2,0.7055742333773858,0.7055742333773858
3360,PF3D7_0505400,0.7054580251711212,0.7054580251711212
3361,PF3D7_1474800,0.7047796958317735,0.7047796958317735
3362,PF3D7_0315200,0.7044679456612347,0.7044679456612347
3363,PF3D7_1322200,0.703772387128587,0.703772387128587
3364,PF3D7_0312200,0.702701441666292,0.702701441666292
3365,PF3D7_1449400,0.7025645525119664,0.7032528606780949
3366,PF3D7_1124200,0.7022833488626955,0.7022833488626955
3367,PF3D7_1324100,0.7014209116424149,0.7014209116424149
3368,PF3D7_1224700,0.7013987485452317,0.7013987485452317
3369,PF3D7_0202500,0.6994949391854,0.6994949391854
3370,PF3D7_1429900,0.6990857556323226,0.6990857556323226
3371,PF3D7_0933500,0.6988074083545612,0.6988074083545612
3372,PF3D7_0805200,0.6987729842787036,0.6987729842787036
3373,PF3D7_0607700,0.6985756443877018,0.6986117998005633
3374,PF3D7_0106000,0.6982242749521942,0.6982242749521942
3375,PF3D7_1114900,0.6973588343553795,0.6973588343553795
3376,PF3D7_1422500,0.6952594081166737,0.6952594081166737
3377,PF3D7_1420200,0.6951732272776464,0.6951732272776464
3378,PF3D7_0103400,0.6947172735163109,0.6947172735163109
3379,PF3D7_0419600,0.6925588772829071,0.6925588772829071
3380,PF3D7_0823600,0.6921988105392721,0.6921988105392721
3381,PF3D7_0410800,0.6918964740738159,0.6918964740738159
3382,PF3D7_0111500,0.6918777626691625,0.6918777626691625
3383,PF3D7_1134900,0.6913708692541946,0.6913708692541946
3384,PF3D7_1433500,0.6910264263588137,0.6910264263588137
3385,PF3D7_1471300,0.6901426069065743,0.6901426069065743
3386,PF3D7_0528300,0.6895846574464318,0.6911790707815755
3387,PF3D7_0917000,0.6889301046785966,0.6889301046785966
3388,PF3D7_1129900,0.6881105907334432,0.6881105907334432
3389,PF3D7_1129200,0.687929313147053,0.687929313147053
3390,PF3D7_1412800,0.6864238889951177,0.6864238889951177
3391,PF3D7_1123200,0.6863554050432099,0.6863554050432099
3392,PF3D7_1035600,0.6862667015199996,0.68678774401856
3393,PF3D7_0104400,0.6860879418519273,0.6860879418519273
3394,PF3D7_1401100,0.6848809325860284,0.6848809325860284
3395,PF3D7_0912400,0.6844732441604934,0.6844732441604934
3396,PF3D7_0219600,0.6844043539462532,0.6844043539462532
3397,PF3D7_1008400,0.6843341025386271,0.6843341025386271
3398,PF3D7_1208800,0.6839457876232844,0.6839457876232844
3399,PF3D7_0412000,0.6823379821306667,0.6823379821306667
3400,PF3D7_1010100,0.6820317509015402,0.6820317509015402
3401,PF3D7_1330000.1,0.6816221122400458,0.6816221122400458
3402,PF3D7_1403100,0.6805092029106306,0.6805092029106306
3403,PF3D7_0413600,0.6801554718799826,0.6801554718799826
3404,PF3D7_0423300,0.6800248943724256,0.6817701123992158
3405,PF3D7_0308700,0.6786807884773638,0.6786807884773638
3406,PF3D7_0914900,0.6783927335774791,0.6783927335774791
3407,PF3D7_1239600,0.678297948009386,0.678297948009386
3408,PF3D7_0628300.1,0.6780284583963551,0.6780284583963551
3409,PF3D7_1247500,0.6776798559870273,0.6776798559870273
3410,PF3D7_1102800,0.6775643504916503,0.6775643504916503
3411,PF3D7_0208000,0.6772816303993238,0.6774134555756942
3412,PF3D7_1473700,0.6769132995210306,0.6769132995210306
3413,PF3D7_1217200,0.6759689507751513,0.6759689507751513
3414,PF3D7_0919900,0.6747715613678884,0.6748332519373618
3415,PF3D7_1149600,0.6736988242340711,0.6736988242340711
3416,PF3D7_0615800,0.6700842181712622,0.6700842181712622
3417,PF3D7_1230400,0.6688910557720638,0.6688910557720638
3418,PF3D7_0723300,0.6685132776582154,0.6685132776582154
3419,PF3D7_1230900,0.66804069758321,0.66804069758321
3420,PF3D7_0820700,0.6672944290942139,0.6672944290942139
3421,PF3D7_1038800,0.6671398812674154,0.6671398812674154
3422,PF3D7_0619400,0.6655082964578904,0.6655082964578904
3423,PF3D7_0827900,0.6647457532844062,0.6647457532844062
3424,PF3D7_0914800,0.664687706203659,0.665399144323241
3425,PF3D7_1323600,0.6634178057261093,0.6634178057261093
3426,PF3D7_0523000,0.6631266262008095,0.6631266262008095
3427,PF3D7_1415700,0.6616591025100585,0.6685639088176805
3428,PF3D7_1226400,0.6615644618245365,0.6615644618245365
3429,PF3D7_1349800,0.6603803317084517,0.6603803317084517
3430,PF3D7_1435000,0.6602016829577183,0.6602016829577183
3431,PF3D7_1334800,0.6600691244899239,0.6600691244899239
3432,PF3D7_1356300,0.6599462370134577,0.6599462370134577
3433,PF3D7_0416300,0.659041422914354,0.659041422914354
3434,PF3D7_0716400,0.6581549679255607,0.6581549679255607
3435,PF3D7_0908200,0.6569913066012698,0.6569913066012698
3436,PF3D7_1420900,0.6568717806874247,0.6568717806874247
3437,PF3D7_1330500,0.6565754817623395,0.6565754817623395
3438,PF3D7_0532400,0.6562942282540041,0.6562942282540041
3439,PF3D7_0702300,0.6560233866096402,0.6560233866096402
3440,PF3D7_0210800,0.6559091246432935,0.6559091246432935
3441,PF3D7_1140200,0.6555898850396922,0.6555898850396922
3442,PF3D7_0418300,0.655391674812285,0.655391674812285
3443,PF3D7_0716100,0.6547526919141141,0.6547526919141141
3444,PF3D7_0721400,0.6546762417104612,0.6546762417104612
3445,PF3D7_0510100,0.6545525504072917,0.6545525504072917
3446,PF3D7_0301200,0.6544987663352069,0.6544987663352069
3447,PF3D7_0526600,0.6527525851315489,0.6527525851315489
3448,PF3D7_1113000,0.6522828006283649,0.6522828006283649
3449,PF3D7_0207100,0.651477057523005,0.651477057523005
3450,PF3D7_1107400,0.6511077258028978,0.6511077258028978
3451,PF3D7_1012100,0.6507150209986046,0.6507150209986046
3452,PF3D7_1427900,0.6506195309029814,0.6506195309029814
3453,PF3D7_0620700,0.6501591908000939,0.6501591908000939
3454,PF3D7_1127500,0.6489409148716363,0.6491150996038209
3455,PF3D7_1443100,0.6488536632076781,0.6488536632076781
3456,PF3D7_1431100,0.6485097473100901,0.6485097473100901
3457,PF3D7_0408500,0.6484583455281786,0.6484583455281786
3458,PF3D7_0318500,0.6471739085212006,0.6471739085212006
3459,PF3D7_0113700,0.6469970358705996,0.6469970358705996
3460,PF3D7_1338700,0.6467118076181476,0.6467118076181476
3461,PF3D7_0526500,0.6461469947084618,0.6461469947084618
3462,PF3D7_0308800,0.6458631050262054,0.6458631050262054
3463,PF3D7_1030000,0.6457674349775522,0.6457674349775522
3464,PF3D7_1326000,0.6449566047809623,0.6449566047809623
3465,PF3D7_0413700,0.643722246834051,0.643722246834051
3466,PF3D7_1215400,0.6436216039683854,0.6436216039683854
3467,PF3D7_0606500,0.6427289362579102,0.6427289362579102
3468,PF3D7_0902700,0.6424154739058334,0.6424154739058334
3469,PF3D7_0623600,0.6397942345930453,0.6397942345930453
3470,PF3D7_0111900,0.6382820341488575,0.6382820341488575
3471,PF3D7_1324800,0.6370888222808435,0.6370888222808435
3472,PF3D7_0605300,0.636767551996681,0.636767551996681
3473,PF3D7_1343300,0.6364041227049861,0.6364041227049861
3474,PF3D7_0723800,0.6357520702964284,0.6357520702964284
3475,PF3D7_1250300,0.6354422027551785,0.6354422027551785
3476,PF3D7_1433600,0.6346869573729896,0.6346869573729896
3477,PF3D7_1473200,0.633984888474382,0.633984888474382
3478,PF3D7_1145300,0.6334958768725886,0.6334958768725886
3479,PF3D7_0935900,0.6310967580842214,0.6310967580842214
3480,PF3D7_0407700,0.6308760767963658,0.6313549755773428
3481,PF3D7_0105700,0.6298340987963391,0.6298340987963391
3482,PF3D7_1007300,0.6295173128344786,0.6295173128344786
3483,PF3D7_0720800,0.627983941018732,0.627983941018732
3484,PF3D7_0305300,0.6263750311589423,0.6263750311589423
3485,PF3D7_1201900,0.6260617793545877,0.6260617793545877
3486,PF3D7_0817500,0.6255341123551355,0.6255341123551355
3487,PF3D7_1205000,0.625501894297224,0.625501894297224
3488,PF3D7_1033600,0.6251179862635006,0.6251179862635006
3489,PF3D7_0906500,0.6251150572002011,0.6251150572002011
3490,PF3D7_1200700,0.6250744710472663,0.6250744710472663
3491,PF3D7_1001400,0.6244996375386078,0.6244996375386078
3492,PF3D7_0614800,0.624053609214703,0.624053609214703
3493,PF3D7_0207500,0.6227047829285534,0.6227047829285534
3494,PF3D7_0902300,0.6222078289727482,0.6222078289727482
3495,PF3D7_1349600,0.621032632292884,0.621032632292884
3496,PF3D7_1033200,0.6205565467175835,0.6205565467175835
3497,PF3D7_0602700,0.6201444983561287,0.6201444983561287
3498,PF3D7_1119900,0.6180255398034913,0.6180255398034913
3499,PF3D7_1125000,0.6176705440044521,0.6176705440044521
3500,PF3D7_1029900,0.61671271418665,0.6169039484352312
3501,PF3D7_0104300,0.6154950341722566,0.6154950341722566
3502,PF3D7_0409600,0.6136594261042349,0.6136594261042349
3503,PF3D7_1365600,0.6131573016320255,0.6131573016320255
3504,PF3D7_1469200,0.6122656831884077,0.6122656831884077
3505,PF3D7_0806300,0.611723914113242,0.611723914113242
3506,PF3D7_0714000,0.6115287063612856,0.6115287063612856
