ORF,AA13vAA17,AA13vAS15,AA13vAS16,AA17vAS15,AA17vAS16,AS15vAS16
PF3D7_0713800,0.692034028,0.995829625,1.240289178,0.796544616,1.516317282,1.379990882
PF3D7_0713900,1.81509345,2.828510839,3.941904497,1.814636025,4.047104327,3.693459276
PF3D7_0714000,1.244784815,1.52728696,1.676003497,1.374025687,1.92455665,1.147692211
PF3D7_0714100,1.743960857,2.014086468,4.68018207,1.276783064,4.952129086,4.566321653
PF3D7_0714200,1.670331546,2.613589054,3.683094602,2.195843847,3.961779801,3.343347648
PF3D7_0714300,2.125649355,2.428186788,3.045663446,1.470619223,3.36178034,2.623550147
PF3D7_0714400,2.136767236,2.901972653,3.324334706,2.83606003,4.421134924,2.135757881
PF3D7_0714500,2.211698983,3.28364856,2.617235633,2.76877142,2.473485434,2.89644936
PF3D7_0714600,2.260515571,3.040428798,2.657882331,2.35810378,3.391293263,1.771086183
PF3D7_0715000,1.925434361,2.27363963,1.941124352,1.257686363,2.159987846,2.44488238
PF3D7_0715200,0.296802017,1.031885886,1.491194153,0.904557722,1.479411299,0.842783789
PF3D7_0715600,0.322081139,0.669323041,0.750696641,0.546138287,0.671593008,0.645671228
PF3D7_0715900,0.180148314,0.54175336,1.296734488,0.474200087,1.343167505,1.654107714
PF3D7_0716000,1.199401738,0.782805807,2.823534052,0.8164987,3.069874382,2.550300515
PF3D7_0716100,1.894312313,2.079059834,2.675142709,1.143658644,2.708422891,2.001051697
PF3D7_0716200,1.713657302,2.245066366,2.038809413,2.268118826,2.732270535,2.004143623
PF3D7_0716300,0.292686139,0.388957684,1.490837514,0.535674938,1.268147124,1.597506351
PF3D7_0716400,0.728846296,0.99902258,1.347984133,0.878407357,1.517991656,1.316768114
PF3D7_0716600,0.58800051,0.905004599,1.324195321,0.475244016,0.970317746,1.034963002
PF3D7_0716700,0.841776049,1.132747829,1.439377852,1.331936717,1.778728719,1.134899757
PF3D7_0716800,2.003647273,2.635435353,2.850625521,1.748993626,2.28874888,2.490403701
PF3D7_0716900,1.900896065,2.122537932,2.555405117,1.669864275,2.528076246,2.915531068
PF3D7_0717100,0.446248746,0.656014862,0.879675101,0.688864419,0.949757656,0.908033095
PF3D7_0717200,1.544168942,1.636746235,1.93041607,1.10517586,1.531812358,1.467687903
PF3D7_0717300,1.479184253,1.898392261,2.509393482,1.431438338,2.06784362,1.703752377
PF3D7_0717400,2.631071563,3.17391222,2.120718418,2.289317342,2.898968322,2.410062745
PF3D7_0717500,1.757433209,2.16154896,2.500724059,1.684514069,2.434552274,1.872036238
PF3D7_0717600,0.251925625,0.756300176,1.369833055,0.633034695,1.224983073,0.891237635
PF3D7_0717700,1.573241367,2.027149444,1.536525423,1.242632677,1.77614309,1.667894558
PF3D7_0717800,1.50979232,1.544908472,2.520617947,1.309624411,2.815072991,2.124788914
PF3D7_0717900,0.947324788,1.084066022,1.138990567,0.851344329,1.385484112,0.915960445
PF3D7_0718000,1.78114886,2.317767157,2.364388536,3.084359756,2.597174828,2.454716534
PF3D7_0718100,0.293940704,1.317017519,1.588737893,1.118381589,1.632291571,0.975683159
PF3D7_0718400,0.598075221,0.383895912,1.371018653,0.572113051,1.245510108,1.377291589
PF3D7_0718500,0.519422981,0.596479428,1.704749489,0.637205176,1.448075085,1.471909471
PF3D7_0718600,1.625616826,1.101467663,1.884401677,1.609319925,2.843732168,2.012064706
PF3D7_0719300,2.379561137,2.433825271,3.32759758,1.698155037,3.505329193,2.539674655
PF3D7_0719400,0.398590097,1.036413095,1.421980788,0.825793527,1.385790516,0.893932896
PF3D7_0719500,0.209098489,0.542035883,0.517068809,0.496481608,0.506520088,0.83059442
PF3D7_0719600,0.658640549,0.929656154,0.926421941,0.812557465,0.880349515,1.017348201
PF3D7_0719700,0.825487969,1.059918147,1.944118793,0.960966247,2.045197548,1.660411894
PF3D7_0719800,1.526904496,1.647788418,1.634601119,1.065353118,2.000806379,1.967933052
PF3D7_0719900,1.449596113,1.792719423,1.966279225,1.158391505,1.890996641,1.821884321
PF3D7_0720000,2.364764444,1.998601393,2.202394902,1.873309072,1.758757173,2.082652851
PF3D7_0720100,2.980682473,3.84296231,3.105313132,3.004408166,4.057338274,3.086382811
PF3D7_0720200,2.371441361,2.806099514,2.973467741,2.423278028,2.197033976,2.587342535
PF3D7_0720400,0.675265454,0.964742043,0.872287797,0.829557761,0.773375317,1.021919024
PF3D7_0720600,1.376233092,1.812607699,3.333785946,0.952328619,2.684947135,2.495733847
PF3D7_0720700,1.716367767,1.762180182,2.998313881,0.858393852,3.220581854,3.00335953
PF3D7_0720800,0.547257977,0.514338467,0.639860461,0.599461089,0.471409771,0.648186505
PF3D7_0720900,0.321549851,0.463183767,0.75118993,0.371127494,0.741481013,0.781002394
PF3D7_0721000,0.970650193,1.329107779,1.531536298,1.285007686,1.784820505,1.488452291
PF3D7_0721100,0.225296075,0.383648281,0.506789964,0.484694935,0.609815611,0.428266815
PF3D7_0721200,1.871946411,1.861170171,2.308440319,1.844033396,2.033551882,1.967525714
PF3D7_0721300,1.861460022,3.312806745,2.623825834,2.369183789,3.393950291,3.03899824
PF3D7_0721400,0.339495989,0.499092408,0.684764694,0.443128437,0.691701698,0.543901341
PF3D7_0721600,0.653246184,1.026053711,1.497136769,0.941601228,1.433437607,1.61972299
PF3D7_0721700,1.590761525,1.829934726,2.638010436,0.888083412,1.81975401,1.350388427
PF3D7_0721800,1.049150333,1.256597528,1.945641621,1.096392751,1.455704759,1.590405179
PF3D7_0721900,2.988162809,2.872204217,4.810911047,3.445327343,4.00486651,4.936590113
PF3D7_0722000,1.880706926,2.756695668,3.250918342,1.562172546,3.010927482,2.405695512
PF3D7_0722100,1.848307002,2.810843633,1.383730482,2.031035767,2.130098024,2.24813411
PF3D7_0722200,0.590453209,0.726836852,2.049051857,0.836793709,2.246838896,2.214690279
PF3D7_0722300,1.890320509,2.076884577,2.38703548,1.957810012,2.062016473,1.783493396
PF3D7_0722400,1.456681287,1.743438841,2.74574451,1.20616149,2.273257916,2.093425881
PF3D7_0722500,2.468064851,3.038729469,3.25581955,1.676880133,3.396223523,3.035507893
PF3D7_0722600,2.383225565,3.268395433,3.302210795,2.578794357,4.044746313,2.833840976
PF3D7_0722700,1.50114045,2.329050568,3.414425702,1.746245732,2.635539403,2.722501028
PF3D7_0722800,1.741253478,1.700252651,2.648101148,0.884793546,2.682884123,2.440884097
PF3D7_0723000,3.304708654,3.592825153,2.958973969,2.612695177,2.161051959,2.498175291
PF3D7_0723300,0.659734417,1.100879997,0.723337776,1.162072967,0.670721859,1.020563106
PF3D7_0723400,1.745129261,1.555827826,4.353833247,1.393526931,4.685407332,4.057754249
PF3D7_0723600,1.287506118,1.630702408,1.663741658,1.255205053,1.472125785,1.927395441
PF3D7_0723700,1.853794352,1.807611239,1.228836628,1.611026246,1.777514457,1.337476631
PF3D7_0723800,0.350960349,1.022066155,1.594784534,0.860334673,1.493318048,1.011621208
PF3D7_0723900,1.485838656,1.767493965,2.925939522,1.427704671,3.150205034,2.909037121
PF3D7_0724000,1.014366937,2.008086854,1.599602976,1.770535456,1.312444785,1.578732839
PF3D7_0724100,1.50276554,1.987032202,2.732648256,1.484015279,2.382499355,2.355057444
PF3D7_0724200,1.383567411,1.80064406,3.404435032,1.281621511,3.524619173,3.251524429
PF3D7_0724400,1.749254813,2.622018218,2.805950126,2.780356678,2.678492432,1.848618959
PF3D7_0724500,1.205318119,1.204705676,0.86771126,0.817422806,1.125453194,1.109393064
PF3D7_0724600,0.438827136,1.344896532,1.572358738,1.025045358,1.571154517,1.041669569
