# pyDL periodicity scores computed on 2019-07-16 14:12:49
# Calculation time:  4933.564959 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS16_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0602600	48.0	0.17301891330980942	1.5822596777875648	0.999234	1.795088107586648	0.0015	0.1875	0.3365790201724965	38130597730.457245
PF3D7_0602700	48.0	0.5263866235273984	5.344663894745138	0.056376	0.10127746569202498	0.0001	0.0125	0.0012659683211503122	2042.1210483189577
PF3D7_0602800	48.0	0.4227181102632299	4.130145855015798	0.281829	0.5062957087859675	0.0001	0.0125	0.006328696359824595	255102.7267380151
PF3D7_0602900	48.0	0.2816410954889147	2.8524959283847173	0.897395	1.6121379900080663	1e-06	0.000125	0.0002015172487510083	531.9247516611929
PF3D7_0603000	45.0	0.242843856747799	2.1893351376055037	0.971077	1.7445050651308096	0.0597	7.4625	13.018369048538668	2206327037860570.5
PF3D7_0603100	48.0	0.6086900965823321	4.2290944205310685	0.00792	0.014227996457372601	0.0133	1.6624999999999999	0.02365404411038195	13300146.543664377
PF3D7_0603200	51.0	0.5904909894490566	5.4741427921891095	0.013265	0.023830097601899945	0.0023	0.2875	0.006851153060546233	322151.6538341349
PF3D7_0603300	51.0	0.30844444459524717	3.2854354700283457	0.806165	1.448246561118407	0.0018	0.22499999999999998	0.3258554762516415	34600618158.87082
PF3D7_0603400	45.0	0.312740142292264	1.4889614093701957	0.788657	1.4167940659194576	0.4588	57.349999999999994	81.25313968048088	5.364394033250976e+17
PF3D7_0603500	48.0	0.5067129388111704	3.8956765565113254	0.080383	0.14440518172133607	0.0071	0.8875000000000001	0.12815959877768576	2105110002.6765497
PF3D7_0603600	45.0	0.28487454681097696	1.518515163567466	0.888294	1.595788369331482	0.3991	49.8875	79.60989227502432	5.045465948140558e+17
PF3D7_0603700	48.0	0.4837321112257366	3.502165610077628	0.117831	0.21167917305159986	0.0195	2.4375	0.5159679843132746	137365613176.07295
PF3D7_0603800	48.0	0.551097275809862	4.51344227444982	0.034363	0.061731899275845284	0.003	0.375	0.023149462228441983	12409084.918331275
PF3D7_0604000	48.0	0.4928813399761328	4.030625338103428	0.101673	0.18265190452152075	0.005	0.625	0.11415744032595046	1487739165.9933765
PF3D7_0604100	48.0	0.7538983203188274	5.634326221008926	1.8e-05	3.233635558493773e-05	0.0049	0.6124999999999999	1.980601779577436e-05	7.438140662225018
PF3D7_0604200	48.0	0.5793410246315861	5.44808826673614	0.017821	0.03201478849328752	0.0005	0.0625	0.00200092428083047	8020.965448624955
PF3D7_0604300	48.0	0.33141168924233594	2.1251644153911236	0.704874	1.2662809059209665	0.0673	8.4125	10.65258812106013	1208831263479519.0
PF3D7_0604500	45.0	0.33300302625306316	2.9881527090057878	0.697476	1.252990663775557	0.0138	1.7249999999999999	2.1614088950128356	10097438712141.465
PF3D7_0604600	48.0	0.3287446631339123	2.316520225306407	0.717427	1.2888319210130623	0.0255	3.1874999999999996	4.108151748229136	69332959115645.36
PF3D7_0604700	51.0	0.5247153501163316	4.813762013943833	0.058225	0.10459912799627773	0.0035	0.4375	0.04576211849837151	95842983.74010207
PF3D7_0604800	48.0	0.47234743694101194	3.9589113343664404	0.140698	0.2527589198938649	0.0073	0.9125	0.2306425144031517	12269458931.34583
PF3D7_0604900	48.0	0.4862262982270166	4.1008564726631045	0.113203	0.20336513673787254	0.0026	0.32499999999999996	0.06609366943980857	288731524.9769878
PF3D7_0605000	48.0	0.5232576597051017	4.470261958033248	0.0598	0.10742855910995978	0.0021	0.26249999999999996	0.02819999676636444	22428028.922889523
PF3D7_0605100	51.0	0.0869599177996596	1.1710300576720867	0.999999	1.796462402699008	0.3063	38.2875	68.78205424333827	3.254060040299777e+17
PF3D7_0605200	48.0	0.48023444598680054	4.061311100644835	0.124575	0.22379452761075655	0.0021	0.26249999999999996	0.05874606349782358	202745528.62321308
PF3D7_0605300	48.0	0.25043446484200044	2.12141416901716	0.96148	1.7272643982114404	0.0002	0.025	0.04318160995528601	80647507.98601669
PF3D7_0605400	48.0	0.44961705406135105	3.391479378208482	0.195789	0.35172792908996514	0.0162	2.025	0.7122490564071794	361326042244.5731
